ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,ev_ebitda,div_liq_ebitda,liq_corr,div_patrim,peg,payout,cresc_5a,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BBDC4,BOVA11,BOVA11,Produtos financeiros,58.99,58.37,62.5,15.65,,0.4,,51.45,58.83,66.43,72.22,45,Não,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,,True,181237465088.0,7.16,1.01,9.29,8.33,14.13,0.0,26.07,,,,,1.25,59.61,17.8,,92.32,7.66,14.51,20.89,14.7,-20.4,-8.2,1.2,0.82,16.639999389648438,9.896037386143993,17.65853514714177,29.6214009560897,29.35130173457604,32.61188716420318,29.641996579732933,14.54463245851981,,21.7044925172771,23.639968051615735,21.275971246454162,4,True,3.0,27.86040881521734,30.43565693144934,n/d,2026-09-02,próxima,,,False,False,,,Em Baixa,18.718494415283203,-11.103964771534859,-21.65347361616262,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.1%))
CMIG4,BOVA11,BOVA11,Serviços públicos,58.3,58.0,60.0,,,0.0,,56.6,57.37,41.65,98.61,46,Não,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,0.62,True,29407809536.0,6.11,1.02,10.23,17.43,16.75,9.62,11.15,6.19,2.35,0.93,0.69,,106.48,-5.8,0.42,57.36,42.63,9.45,13.28,8.8,-22.6,-9.7,0.95,0.71,10.279999732971191,12.796485393449068,18.631682732861844,17.49787188590841,19.532762587476423,,14.67261860541305,4.494645663001199,15.98339686962529,16.519136345789015,16.74063437776685,15.066570939990164,6,True,4.3,46.56197793144814,60.691991973569316,2026-08-13,2026-06-24,última,,,False,False,,,Em Baixa,11.279999732971191,-8.86524843681531,-22.913422656311454,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
BMOB3,SMALL11,SMALL11,Comunicação,58.15,54.29,80.0,,,0.4,,60.63,26.55,73.73,56.25,47,Não,7,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,False,True,True,True,True,True,-0.46,True,1924112896.0,12.57,2.13,9.1,5.97,16.97,11.27,8.91,6.93,-1.89,1.78,0.05,2.97,75.09,8.5,1.43,47.82,51.18,17.99,28.16,28.5,-17.9,-6.3,1.16,0.58,23.110000610351562,9.86072938067264,14.723609580433928,19.608388202369223,21.185258883593583,18.754814036927215,22.78652074184133,9.796878467081601,18.62980736498894,16.918250832238556,18.69231070095808,16.82307963086227,8,True,2.3,-27.204330651004906,-26.792512395432666,n/d,n/d,,,,False,False,,,Em Baixa,23.940000534057617,-3.467000439391288,-18.659886163838756,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
TFCO4,SMALL11,SMALL11,Consumo discricionário,57.41,58.72,50.0,,,0.9,,82.33,26.92,66.39,16.67,48,Não,5,8,False,,True,,False,False,True,True,False,True,5,10,True,True,True,False,False,True,True,False,True,0.19,True,2077560832.0,14.09,3.38,2.36,1.72,23.99,27.1,13.23,8.68,0.47,2.83,0.3,0.94,24.26,-1.4,1.67,41.96,57.74,13.52,18.1,1.3,-24.4,-9.3,1.25,0.67,13.6899995803833,1.6835018938786168,3.122896013144834,12.873846305186564,9.40980984421007,16.246914139109307,4.5173967485742885,11.756493607000563,6.4530368691140145,,,,6,False,9.7,,,n/d,n/d,,,,False,False,,,Em Baixa,15.010000228881836,-8.794141428183499,-24.688604838263018,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.8%))
RECV3,BOVA11+SMALL11,BOVA11,Energia,56.97,61.73,30.0,,,0.9,,56.6,70.29,52.49,81.94,49,Pivô de alta,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,0.39,True,3114686208.0,6.24,0.7,12.85,9.76,11.26,10.15,17.93,3.28,1.18,2.18,0.77,1.42,60.89,-45.6,0.52,50.04,49.96,9.18,13.91,15.7,-23.6,-7.3,0.69,0.39,10.630000114440918,7.4093443884142465,11.285319814523207,18.533384399847264,24.125882780745616,24.125137507130095,21.214070249167246,9.266143846371142,10.37696760162604,15.792031323478108,14.909352107185235,13.418416896466711,8,True,3.3,26.231578099775497,48.56097039946914,n/d,2026-05-19,última,"A PetroReconcavo (RECV3) apresenta um quadro de valuation bastante atrativo que contrasta com seus indicadores operacionais recentes, uma vez que seu múltiplo preço/lucro de 6,24 e o preço/valor patrimonial de 0,7 sugerem um claro desconto patrimonial, embora esse desconto conviva com um retorno sobre o patrimônio líquido de 11,3% (abaixo dos 16,2% do setor) e um retorno sobre o capital investido de 10,2% (abaixo dos 13,8% da média setorial). Essa rentabilidade mais modesta é compensada por uma estrutura de capital robusta e saudável, evidenciada pela relação dívida líquida/EBITDA de 1,18 (abaixo dos 1,83 do setor) e uma confortável liquidez corrente de 2,18, o que garante que o endividamento não comprometa a operação. Esse perfil financeiro controlado confere sustentabilidade ao expressivo rendimento de dividendos de 12,85%, o qual se mostra coerente com a forte geração de caixa e com a manutenção de uma estrutura de balanço desalavancada, mesmo diante de um histórico de contração operacional. No quesito crescimento, contudo, a companhia acende um alerta ao registrar uma taxa de crescimento anual composta de receita nos últimos cinco anos negativa em 45,6% (abaixo dos 22,4% positivos do setor), refletindo uma perda de tração frente aos seus pares. Essa fraqueza operacional é corroborada pelo checklist de critérios fundamentalistas, no qual a empresa atendeu a apenas 3 dos 8 requisitos avaliados, falhando em superar a taxa Selic e a média setorial em termos de retorno e crescimento. Sob a ótica do valor justo, as estimativas de preço-teto revelam uma enorme dispersão entre os métodos de avaliação, variando desde os conservadores R$ 7,41 pelo modelo de Bazin até os otimistas R$ 24,13 pelas fórmulas de Graham e Lynch. A média dessas metodologias se estabelece em R$ 15,79 e a mediana em R$ 14,91, resultando em um preço-teto ajustado com margem de segurança de R$ 13,42, o que confere ao papel um potencial de valorização de 26,2% em relação à cotação atual de R$ 10,63, patamar que atualmente conta com o suporte técnico de uma tendência de alta e um pivô de alta no gráfico. Em suma, os principais pontos positivos da tese residem no valuation descontado, no excelente retorno via proventos e no baixo endividamento, enquanto os pontos negativos concentram-se na forte retração histórica de receita e na rentabilidade abaixo da média de seus pares de mercado.",Pivô de alta,False,False,,,Em Alta,10.890000343322754,-2.3875135049123863,-25.3542539668964,True,True,True,Pivô de alta
CPFE3,BOVA11,BOVA11,Serviços públicos,56.65,57.82,50.0,,,0.0,,74.94,36.5,32.13,85.42,50,Não,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,1.4,True,49627598848.0,8.62,2.04,8.66,10.15,23.72,15.33,12.79,5.61,2.28,1.15,1.43,2.91,87.52,18.0,0.29,71.02,27.73,35.03,52.32,22.9,-17.7,-5.8,0.94,0.66,43.06999969482422,31.234283685252116,40.78515404649849,46.60259749705966,48.71889294402896,65.52317268172246,57.148837396359596,22.64733199791269,78.13012360846817,48.84879923216276,47.660745220544314,42.89467069848988,8,True,3.4,-0.40707916781203,13.41722678960917,2026-08-13,2026-04-30,última,,,False,False,,,Em Baixa,46.709999084472656,-7.792762708185208,-18.723330536532067,True,False,False,sem sinal (Em Baixa; sem novo topo (-7.8%))
BLAU3,SMALL11,SMALL11,Cuidados de saúde,56.26,60.89,30.0,,,0.2,,59.96,52.25,84.07,40.28,51,Não,5,8,False,,True,,False,False,True,True,False,False,3,10,False,True,True,False,False,True,True,True,True,0.01,True,2083484416.0,9.28,0.93,7.99,3.81,10.02,12.24,13.82,4.99,0.05,2.66,0.25,1.43,35.4,-56.7,1.38,37.94,62.5,8.35,13.7,8.0,-34.2,-10.2,0.78,0.26,9.020000457763672,2.457773000612421,4.559168916136041,12.878772205319898,14.564056539520204,9.999350969586358,7.029768422203412,6.551242156905876,9.850391957513551,9.347535881026477,9.850391957513551,8.865352761762196,7,True,5.9,-1.7144976513650545,3.6312129339294064,n/d,n/d,,,,False,False,,,Em Baixa,9.300000190734863,-3.010749755146691,-36.848285490233565,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.0%))
SANB11,BOVA11,BOVA11,Produtos financeiros,56.15,57.24,50.0,14.99,,0.4,,53.91,58.82,57.0,68.75,52,Rompimento,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,,True,159753551872.0,7.17,1.12,7.79,7.32,15.69,0.0,28.66,,,,,0.96,52.47,49.8,,90.04,9.86,24.03,36.14,23.7,-17.7,7.4,1.18,0.65,29.729999542236328,15.539227378384044,28.825266786902404,54.9403757231006,49.76426251605959,61.2658185123382,38.962338428923076,30.515015488316557,,34.56680207932753,33.89380260791274,30.504422347121466,4,True,3.5,2.604853066966739,16.269097247108032,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta-se como um ativo de grande porte no setor de produtos financeiros, cujo perfil de rentabilidade revela um ROE de 15,7% ligeiramente abaixo da média dos seus pares de 16,0%, enquanto o ROIC nulo de 0,0% também se posiciona abaixo da média setorial de 0,2%, sugerindo uma eficiência na alocação de capital que ainda busca convergência com a concorrência. Essa rentabilidade moderada convive com múltiplos de preço atraentes, visto que o P/L de 7,17 e o P/VP de 1,12 indicam que a qualidade atual do papel é negociada a patamares historicamente convidativos, sem que haja uma sobrevalorização evidente. O dividend yield de 7,79% mostra-se altamente sustentável e coerente com a robusta margem líquida de 28,66%, refletindo uma sólida capacidade de geração de caixa que suporta a remuneração dos acionistas mesmo diante da ausência de dados de endividamento aplicáveis a este segmento financeiro. No quesito expansão, o banco entrega um desempenho formidável com um CAGR de receita de cinco anos de 49,8%, patamar expressivamente acima da média do setor que encolheu 2,8%, evidenciando um forte ritmo de crescimento histórico. No entanto, o checklist de critérios fundamentalistas revela um cenário de equilíbrio e cautela, com apenas 3 de 6 critérios atendidos, penalizado pelo ROE abaixo dos pares e pela ocorrência de venda por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,62 por Bazin e R$ 28,97 por Gordon, até os otimistas R$ 50,02 por Graham, R$ 55,22 por Fluxo de Caixa Descontado e R$ 61,57 por Lynch. Essa divergência resulta em uma média de R$ 34,74 e uma mediana de R$ 34,07, estabelecendo um preço-teto ajustado com margem de segurança de R$ 30,66, o que confere um upside limitado de 2,6% frente ao preço atual de R$ 29,88. Em suma, o investimento em SANB11 traz como prós o crescimento vigoroso de receita, margens líquidas robustas, dividendos atraentes e tendência gráfica de alta com sinal de rompimento; por outro lado, figuram como contras o ROE e o ROIC abaixo da média dos pares, o cumprimento de apenas metade do checklist de qualidade e a margem de segurança estreita em relação ao preço-teto ajustado.",Rompimento,False,False,,,Em Alta,29.6200008392334,0.3713663061657657,-18.456528966731923,True,True,True,"Rompimento (vol x0.9, +0.4% do topo, MM50>MM200)"
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,56.13,53.68,70.0,,,0.8,,72.04,35.83,50.42,22.22,53,Não,3,7,False,,True,,False,False,True,True,False,True,7,10,False,False,True,True,False,True,,False,True,0.48,True,,11.24,1.45,1.21,2.45,12.93,12.16,41.91,8.61,2.15,2.73,0.9,1.2,27.56,-35.4,0.48,51.02,48.98,21.02,30.19,14.7,-20.2,-7.6,1.27,0.78,24.100000381469727,4.221162916672731,7.830257210427916,28.40969795858308,28.316602983448913,25.340104070251638,10.771897135402794,18.351125551154155,16.305275584306802,19.3321372133679,18.351125551154155,16.51601299603874,7,True,6.7,-31.468826827331696,-19.7836642847848,n/d,n/d,,,,False,False,,,Em Baixa,25.56999969482422,-5.748921904179937,-20.792978964834262,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.7%))
TAEE11,BOVA11+SMALL11,BOVA11,Serviços públicos,55.99,58.81,40.0,,,0.0,,76.51,32.51,37.15,88.19,54,Não,6,8,False,,True,,False,False,True,False,False,True,4,10,True,True,True,True,False,False,True,True,False,1.46,True,39717404672.0,7.99,1.61,8.69,10.68,20.14,11.11,33.52,9.28,4.41,2.29,1.49,2.71,85.36,-3.2,0.24,66.19,33.81,30.57,44.27,25.7,-13.2,-4.8,0.86,0.68,38.43000030517578,29.3260691204291,38.24492701633484,44.80387279697626,50.824757983175516,65.56567906651715,70.44497160663877,21.762598983565734,30.854495626919288,43.97842152506958,41.524399906655546,37.37195991598999,8,True,3.2,-2.75316258335625,14.437733999045864,n/d,n/d,,,,False,False,,,Em Baixa,41.59000015258789,-7.597979888960116,-13.67199348740995,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.6%))
WEGE3,BOVA11+Carteira,BOVA11,Bens Industriais,55.96,55.25,60.0,,,0.7,,86.8,7.81,60.78,20.83,55,Fundo duplo,6,8,False,,True,,False,False,True,True,False,True,6,10,True,True,True,True,False,True,True,False,True,-0.18,True,199134068736.0,31.97,10.6,4.21,2.33,33.16,24.33,15.58,20.78,-0.35,1.59,0.29,3.78,74.5,-2.1,1.12,56.49,40.84,34.11,53.79,39.2,-11.8,3.2,0.67,0.42,47.459999084472656,7.899493916124913,14.653561214411715,19.669846351869335,12.229106686508166,16.013235063639755,20.811013235768026,11.856843056340411,12.835355347432204,14.496056859011816,13.74445828092196,12.370012452829764,8,True,2.6,-73.93591931847124,-69.45626393036648,2026-10-21,2026-06-22,última,"A WEG (WEGE3) consolida sua posição de destaque no setor de bens industriais ao entregar uma eficiência operacional excepcional, traduzida em um ROE de 33,2% e um ROIC de 24,3%, ambos situados confortavelmente acima das médias setoriais de 14,7% e 12,7%, respectivamente. Essa alta qualidade e rentabilidade, contudo, convivem com múltiplos de preço bastante esticados, como o P/L de 31,97 e o P/VP de 10,6, sugerindo que o mercado cobra um prêmio elevado por essa excelência e que não há uma relação de pechincha entre qualidade e preço no momento. No âmbito financeiro, a excelente rentabilidade é sustentada por uma estrutura de capital extremamente robusta e desalavancada, evidenciada pela relação Dívida Líquida/EBITDA negativa de -0,35, patamar muito abaixo da média dos pares de 2,33, o que confere enorme resiliência ao balanço da companhia. O dividend yield de 4,21% mostra-se coerente e sustentável diante da forte geração de caixa e do endividamento sob controle, embora o foco histórico da empresa em reinvestimento limite um retorno em proventos ainda mais agressivo. Sob a ótica do crescimento, a empresa acende um sinal de alerta com um CAGR de receita nos últimos cinco anos negativo em 2,1%, desempenho significativamente abaixo da média do setor de 117,7%, o que ajuda a explicar por que a companhia atendeu a 6 dos 8 critérios do checklist de qualidade, falhando justamente no crescimento e na venda de ações por insiders. No campo do valuation, as métricas de preço-teto revelam uma expressiva dispersão entre os métodos, variando desde os conservadores R$ 7,91 pelo modelo de Bazin até R$ 19,69 pelo fluxo de caixa descontado, resultando em uma média de R$ 14,51 e uma mediana de R$ 13,76. Frente ao preço atual de R$ 47,51, o preço-teto ajustado com margem de segurança de R$ 12,38 aponta para um expressivo upside negativo de 73,9%, indicando que a cotação atual em tendência de alta e com sinal gráfico de fundo duplo embute uma forte expectativa de crescimento futuro que não se reflete nos modelos tradicionais de valor justo. Como balanço final, os prós da WEGE3 residem em sua rentabilidade espetacular, saúde financeira impecável com caixa líquido e forte governança, enquanto os contras concentram-se no valuation severamente esticado frente aos fundamentos históricos e na recente perda de tração no crescimento de receita em comparação aos seus pares setoriais.",Fundo duplo,False,True,49.82,-4.74,Em Alta,49.16999816894531,-3.4777285909126876,-12.573164764779543,True,True,True,Fundo duplo — rompeu pescoço ~R$46.91 (candidato)
BPAC11,BOVA11,BOVA11,Produtos financeiros,55.56,54.34,62.5,15.65,,0.4,,61.3,42.49,66.43,28.47,56,Não,3,6,False,,True,,False,False,True,,False,True,5,8,True,True,False,,False,,True,False,True,,True,167568228352.0,10.6,2.43,2.84,2.74,22.88,0.0,43.79,,,,,0.71,29.0,-30.7,,90.46,8.68,38.96,63.41,27.6,-21.6,-9.6,1.6,0.81,49.72999954223633,9.71900946429504,18.028762556267296,62.1624994277954,46.47866494382707,83.20906845600713,26.079342062525026,56.76726362840186,,17.94237136102912,18.028762556267296,16.225886300640568,3,True,6.4,-67.37203609491347,-63.920427254799314,n/d,2026-08-11,última,,,False,False,,,Em Baixa,56.29629898071289,-11.663820814803783,-22.96545876680599,True,False,False,sem sinal (Em Baixa; sem novo topo (-11.7%))
CMIN3,BOVA11,BOVA11,Materiais,55.22,61.43,20.0,,,1.0,,82.33,28.52,37.66,97.22,57,Fundo duplo,6,8,False,,True,,False,False,True,False,False,False,2,10,True,True,True,False,False,True,True,True,True,0.06,True,30247694336.0,13.48,4.29,18.82,16.62,31.79,20.33,12.51,5.24,0.07,1.37,1.31,,223.99,-5.3,0.53,80.09,19.91,4.08,6.24,37.7,-9.9,16.1,1.05,0.49,5.619999885559082,6.670180904673784,9.71178339720503,4.335904956217689,3.505532304280304,,6.948565634964246,1.1137558060614121,5.446042153625283,,,,6,False,8.7,,,n/d,2026-04-17,última,"A CSN Mineração (CMIN3) apresenta uma notável eficiência operacional, com um ROE de 31,8% e um ROIC de 20,3% que se posicionam muito acima dos pares do setor de materiais (9,4% e 8,1%, respectivamente), sugerindo uma forte capacidade de geração de valor sobre o capital empregado. Essa elevada qualidade, contudo, cobra o seu preço no mercado, visto que o papel é negociado com múltiplos esticados de P/L em 13,48 e P/VP em 4,29, indicando que o investidor paga um prêmio alto pelo ativo e que não há uma relação óbvia de pechincha entre rentabilidade e preço. No âmbito financeiro, a excelente rentabilidade convive com um endividamento sob controle, destacado pelo indicador Dívida Líquida/EBITDA de apenas 0,07, patamar substancialmente abaixo da média do setor (2,72), o que confere grande segurança financeira à companhia. Esse balanço desalavancado e altamente rentável sustenta um expressivo Dividend Yield de 18,82%, o qual se mostra coerente com a forte geração de caixa, embora o investidor deva monitorar a sustentabilidade desse fluxo frente à margem líquida de 12,51% e à necessidade de reinvestimento. Por outro lado, o crescimento histórico acende um sinal de alerta, dado que o CAGR de receita de 5 anos recuou 5,3%, situando-se bem abaixo da média setorial de 14,3% e evidenciando uma perda de tração recente. No checklist de critérios fundamentalistas, a empresa demonstra robustez ao atender 6 dos 8 requisitos avaliados, falhando apenas na margem líquida ideal e no crescimento frente aos pares, enquanto valida sua governança e saúde financeira. Sob a ótica do valuation, os métodos de preço-teto revelam uma enorme dispersão e falta de consenso: enquanto os modelos focados em dividendos de Bazin (R$ 6,53) e Gordon (R$ 9,50) sugerem margem de segurança e upside em relação ao preço atual de R$ 5,50, as metodologias de fluxo de caixa descontado (R$ 4,24) e de Graham (R$ 3,43) apontam para uma sobrevalorização. Em suma, CMIN3 destaca-se positivamente por sua rentabilidade excepcional, endividamento mínimo e proventos altamente atrativos, mas traz como contrapartidas o valuation esticado por múltiplos tradicionais, a ausência de crescimento recente de receita e a forte divergência entre as métricas de preço-teto.",Fundo duplo,False,False,,,Em Alta,5.980000019073486,-6.020069103113168,-11.81359666117794,True,True,True,Fundo duplo — rompeu pescoço ~R$4.78 (candidato)
SBSP3,BOVA11,BOVA11,Serviços públicos,54.99,54.11,60.0,,,0.0,,74.72,34.47,46.85,25.0,58,Não,7,8,False,,True,,False,False,True,False,True,True,6,10,True,True,True,True,False,True,True,True,True,0.7,True,84787781632.0,11.45,2.04,2.59,2.57,17.8,12.72,22.03,8.32,2.14,1.74,1.18,0.91,29.39,15.4,0.3,59.31,40.69,20.99,35.21,14.9,-31.5,-19.1,1.15,0.68,24.110000610351562,4.420524143834964,8.200072286813857,27.900219046913378,23.66304629415988,31.870110504126355,10.404375348415778,22.260372942622915,24.110000610351562,23.368020791098314,23.886523452255723,21.49787110703015,6,True,7.2,-10.834215832412308,-3.0774773972203184,n/d,n/d,,,,False,False,,,Em Baixa,29.290000915527344,-17.685217286660226,-31.734526109365312,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.7%))
CPLE3,BOVA11,BOVA11,Serviços públicos,54.79,50.34,80.0,,,0.0,,53.24,43.58,38.18,78.47,59,Não,5,8,False,,True,,False,False,True,True,True,True,8,10,False,True,True,False,True,True,True,False,True,0.88,True,40564879360.0,13.13,1.71,7.7,9.16,12.99,9.82,11.41,8.73,2.97,1.3,0.98,0.26,120.3,50.0,0.3,61.78,38.29,10.16,16.67,34.4,-18.1,-9.5,1.11,0.75,13.65999984741211,8.93998206235384,16.583666725666372,13.784843715019832,13.674502510562897,31.2109669019317,8.32334368824916,12.588423317112454,12.687490980602854,14.72415248768739,13.180996745582876,11.86289707102459,8,True,3.7,-13.155950193718201,7.790282958728456,n/d,n/d,,,,False,False,,,Em Baixa,14.949999809265137,-8.628762396729673,-19.03648581724403,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.6%))
UGPA3,BOVA11,BOVA11,Consumo discricionário,54.65,53.71,60.0,,,0.9,,64.43,48.65,38.12,49.31,60,Pivô de alta,7,8,False,,True,,False,False,True,False,True,True,6,10,True,True,True,False,True,True,True,True,True,1.26,True,33771939840.0,9.84,1.89,4.26,4.42,19.25,21.5,2.06,4.72,1.89,1.67,1.14,0.9,43.5,167.4,0.63,64.07,31.75,15.32,33.39,107.2,-4.9,10.3,1.05,0.57,31.739999771118164,10.023493977527643,18.593581328313775,42.739328960093054,34.91159791291386,49.340739754893455,23.882192630230406,30.667064969977844,27.477637077730975,32.51602037630762,30.667064969977844,27.60035847298006,7,True,4.9,-13.042348229331036,2.44492946057171,n/d,n/d,,,Pivô de alta,False,False,,,Lateral,33.38999938964844,-4.941598229084743,-4.941598229084743,False,True,False,Pivô de alta
VIVT3,BOVA11,BOVA11,Comunicação,54.63,46.62,100.0,,,0.4,,46.76,34.14,53.97,62.5,61,Não,5,8,False,,True,,True,True,True,True,True,True,10,10,False,True,True,False,True,False,True,True,True,0.22,True,94014734336.0,14.63,1.47,8.31,6.44,10.05,9.1,10.68,4.23,0.56,0.95,0.3,24.98,94.17,18.5,0.48,46.12,53.66,29.42,40.95,0.0,-28.2,-16.3,0.8,0.54,29.420000076293945,13.526761734289279,14.200028867589083,15.078762287311529,30.092141696412728,14.122027035945486,29.756806273143233,6.112377726319305,37.355702396503084,17.555557945858666,14.200028867589083,12.780025980830175,7,True,6.1,-56.560074956872384,-40.327811351691366,n/d,n/d,,,,False,False,,,Em Baixa,35.95353698730469,-18.172167353987334,-28.638843418684456,False,False,False,sem sinal (Em Baixa; sem novo topo (-18.2%))
RDOR3,BOVA11,BOVA11,Cuidados de saúde,53.75,52.65,60.0,,,0.2,,70.69,24.16,52.12,43.75,62,Não,4,8,False,,True,,False,False,True,False,False,True,6,10,True,True,True,False,False,False,True,False,True,0.72,True,75034353664.0,15.09,3.51,13.37,4.01,23.26,15.63,8.08,6.44,1.1,2.86,2.44,1.64,60.47,-6.6,0.64,79.71,18.16,32.33,44.66,6.6,-22.8,-3.8,1.15,0.64,34.470001220703125,9.866780588867355,18.302877992348943,30.26689968020652,22.46644618366835,30.156572260173625,24.030208438776597,19.30390145166532,28.05267980398802,22.805795799961842,23.248327311222475,20.92349458010023,8,True,3.1,-39.29940864773365,-33.83871484673929,n/d,n/d,,,,False,False,,,Em Baixa,34.4900016784668,-0.05798914697112689,-23.31819624014426,False,False,False,sem sinal (Em Baixa; sem novo topo (-0.1%))
LOGG3,SMALL11,SMALL11,Imobiliário,52.96,49.95,70.0,,,0.8,,53.24,50.79,19.95,93.06,63,Não,3,8,False,,True,,True,True,True,True,True,False,7,10,False,False,False,True,True,False,True,False,False,1.42,True,2112289792.0,5.55,0.59,28.42,13.22,10.63,3.04,149.65,19.12,13.51,0.45,0.63,1.96,73.38,53.8,0.28,45.7,53.91,15.64,28.3,54.5,-14.6,-4.7,0.9,0.51,24.15999984741211,22.81554524395982,29.40563083638737,40.075186964062084,63.33090423154635,69.87265003522337,42.620682115636846,19.373089420304655,,41.07052697816007,40.075186964062084,36.067668267655876,7,True,3.6,49.28670734871405,69.99390412893287,n/d,n/d,,,,False,False,,,Em Baixa,26.3799991607666,-8.415463927141309,-15.8188181004855,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
FLRY3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,52.72,49.67,70.0,,,0.2,,58.17,25.26,53.98,63.89,64,Fundo duplo,4,8,False,,True,,False,False,True,True,True,True,7,10,False,True,True,False,False,False,True,True,True,0.79,True,9964668928.0,14.18,1.84,6.41,6.57,13.0,12.7,8.01,5.9,1.78,1.86,0.98,16.03,93.2,14.4,0.55,61.45,37.83,12.84,18.54,42.7,-1.1,16.4,0.94,0.6,18.329999923706055,8.605152111579061,9.26667031850959,9.943135488712187,17.021847498497376,9.639196398836233,19.60009526668088,4.17189573056844,16.307160580202392,11.819394174198269,9.79116594377421,8.812049349396789,8,True,4.7,-51.92553526418606,-35.518853118420736,n/d,n/d,,,Fundo duplo,False,False,,,Em Alta,18.541507720947266,-1.1407259885465537,-5.0489933397970255,False,True,False,Fundo duplo — rompeu pescoço ~R$17.30 (candidato)
MDIA3,SMALL11,SMALL11,Bens de primeira necessidade,52.59,54.81,40.0,,,0.0,,39.82,63.02,89.01,33.33,65,Não,2,8,False,,True,,False,False,False,True,True,True,4,10,False,False,False,False,False,True,True,False,True,-0.03,True,5667811328.0,8.18,0.68,6.28,3.22,8.33,9.09,6.67,4.12,-0.17,2.65,0.21,1.33,26.35,52.8,1.38,34.41,65.59,16.82,28.49,0.4,-40.7,-14.8,0.68,0.34,16.889999389648438,3.8866252333009244,7.209689807773214,27.358495343868185,33.969549296306546,19.319061684951897,21.981122451778898,13.478144295841384,22.520218583393174,,,,6,False,8.7,,,n/d,n/d,,,,False,False,,,Em Baixa,17.609392166137695,-4.085278865403586,-41.694077328398016,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.1%))
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,52.3,51.73,55.55555555555556,,,0.9,,44.74,75.89,40.89,44.44,66,Não,1,8,False,,False,,False,,False,True,True,False,5,9,False,False,False,False,False,False,True,False,False,8.29,False,4322655232.0,5.97,0.31,5.84,4.01,5.11,10.24,8.92,3.2,3.08,1.65,0.49,1.54,23.96,53.9,0.45,44.22,55.77,2.03,4.57,6.4,-52.7,-15.8,1.61,0.62,2.1600000858306885,0.619300080724505,0.8905085922826442,3.7161084443836234,7.5314225609591,2.8580920134955665,1.5011798165408434,1.8501908983705653,23.506300716903993,,,,4,False,38.0,,,n/d,n/d,,,,False,False,,,Em Baixa,2.3299999237060547,-7.296130619822838,-54.30256900464408,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
