ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,candidato_padrao,candidato_nota,virada_alta,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,mediana_1a,media_1a,max_drawdown,vol_anual,ret_ytd,min_ytd,max_ytd,rel_ibov_ytd,beta,corr_ibov,corr_usd,close,div_ge5_5a,divo_qualidade_ok,auvp_ok,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
TAEE11,BOVA11+SMALL11+DIVO11,BOVA11,Serviços públicos,58.16,57.83,60.0,,,0.1,,72.72,25.57,48.71,89.73,True,48,Não,,,False,6,8,False,,True,,True,False,True,False,True,True,6,10,True,True,True,True,False,False,True,True,True,True,True,0.45,True,42259816448.0,8.67,1.75,7.35,11.16,20.14,22.05,11.11,36.48,9.71,4.36,5.49,3.48,1.36,13.26,96.75,13.5,9.44,6.9,0.24,66.19,33.81,31.89,43.57,28.2,-6.2,3.8,39.25,38.66,-15.3,22.4,2.5,36.91,43.57,-12.86,0.9,0.7,0.08,40.88999938964844,True,False,False,32.59354880663073,34.41455609603766,35.56972386595573,49.794318177046364,55.715639358105406,16.943435067435264,14.538154429576172,30.350594713727958,33.73999631431441,33.50405245133419,30.15364720620077,8,True,3.8,-26.25666995281405,-17.485945664122692,n/d,2026-08-17,última,,,False,False,,,Lateral,39.72999954223633,2.9197076787754073,-6.669360385409073,True,False,False,sem sinal (Lateral)
BLAU3,SMALL11,SMALL11,Cuidados de saúde,58.11,63.07,30.0,,,0.2,,62.39,55.87,84.57,41.1,True,49,Não,,,False,5,8,False,,True,,False,False,True,True,False,False,3,10,False,True,True,False,False,True,True,True,True,True,True,-0.01,True,2233624576.0,9.64,0.97,7.69,3.82,10.02,13.86,12.24,13.09,5.19,-0.09,-0.1,3.23,0.37,1.52,36.8,-14.8,6.98,5.15,1.38,37.94,62.5,8.35,13.7,15.8,-29.4,-2.0,9.84,9.81,-39.1,51.9,-29.4,8.35,13.7,-44.76,0.79,0.26,0.18,9.670000076293945,False,False,False,2.6367465228229996,4.891164799836664,13.291234544698627,15.00007230451022,10.181654559110381,7.29510480053145,6.672650791345968,10.631650482666831,9.709076040385735,10.181654559110381,9.163489103199343,7,True,5.7,-5.2379624518961165,0.40409476508262987,n/d,n/d,,,,False,False,,,Em Alta,9.300000190734863,3.9784933115129872,-32.297444219981784,False,False,False,sem sinal (Em Alta)
ITUB3,DIVO11+AUVP11,SMALL11,Financial Services,57.79,54.75,75.0,15.95,,0.4,,58.08,29.13,70.71,71.92,False,50,Não,,,False,2,6,False,,True,,False,False,True,,True,True,6,8,True,False,False,,False,,True,False,True,True,True,,True,495102459904.0,10.63,2.39,6.93,8.3,22.45,19.06,0.0,32.58,,,,,,4.02,88.23,8.1,,1.58,,92.99,6.67,29.38,46.42,52.9,-3.2,4.8,40.36,38.6,-15.9,24.1,26.3,35.58,46.42,10.94,1.11,0.8,0.06,44.91999816894531,False,False,True,26.632160929489313,33.693841377639444,38.18761629825233,42.27322743709381,46.23907040046575,43.214927794885284,18.3060966707878,,35.43213660006659,35.94072883794588,32.346655954151295,4,True,1.6,-27.990522545226604,-21.121687345566265,n/d,n/d,,,,False,False,,,Lateral,43.380001068115234,3.55001628149334,-5.019081053504049,False,False,False,sem sinal (Lateral)
EZTC3,SMALL11+DIVO11+AUVP11,SMALL11,Consumo discricionário,57.78,55.62,70.0,,,0.9,,50.16,56.18,67.63,54.79,False,51,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$11.81, preço 11.8% acima do pescoço; falta fechar acima e segurar",False,3,8,False,,True,,False,False,True,True,False,True,7,10,False,False,False,True,False,True,True,False,True,False,True,0.0,True,3661139200.0,6.89,0.7,7.58,5.69,10.15,7.87,5.14,36.95,11.68,0.07,0.17,3.06,0.34,1.12,39.21,-22.5,5.74,2.75,2.48,28.86,69.9,10.21,16.23,29.3,-18.7,4.7,13.23,13.29,-37.1,39.3,-2.0,10.21,15.91,-17.36,1.35,0.6,0.06,13.199999809265137,False,False,False,5.365956153195676,9.95384866417798,25.38461501781757,28.51061286552719,22.72379839756883,14.105049747687195,12.548035861851568,4.923967619072222,16.941702386832286,14.105049747687195,12.694544772918476,7,True,5.8,-3.8292048761385478,28.346232057828004,n/d,n/d,,,,False,False,,,Em Alta,13.210000038146973,-0.07570195952276704,-19.72523047730983,False,False,False,sem sinal (Em Alta)
ALUP11,SMALL11,SMALL11,Serviços públicos,57.62,55.44,70.0,,,0.1,,60.38,51.74,51.67,50.0,True,52,Não,,,False,7,8,False,,True,,False,False,True,False,True,True,7,10,True,True,True,True,True,False,True,True,True,True,True,0.81,True,15891666944.0,7.94,1.14,3.23,4.76,14.38,12.27,10.21,27.68,6.32,3.48,4.77,3.17,1.11,0.89,37.77,176.5,12.05,5.7,0.32,60.84,28.54,28.64,36.3,16.7,-8.0,2.0,32.53,32.56,-15.6,21.2,5.9,30.63,36.3,-9.46,0.82,0.67,0.05,33.40999984741211,False,False,False,11.353165581034263,21.060122152818558,55.75346322143707,52.67506204506271,57.67027001703081,28.861148512836394,34.907890440264204,57.04549197570378,43.99620690930765,52.67506204506271,47.40755584055644,7,True,5.1,41.89630666588753,31.685744119258153,n/d,n/d,,,,False,False,,,Lateral,32.79999923706055,1.8597580016475268,-8.781249584390006,False,False,False,sem sinal (Lateral)
BBDC4,BOVA11+DIVO11+AUVP11+Wishlist,BOVA11,Produtos financeiros,57.57,56.7,62.5,15.65,,0.4,,48.05,57.83,66.43,73.29,False,53,Não,,,False,3,6,False,,True,,False,False,True,,True,True,5,8,True,False,False,,True,,True,False,True,True,True,,True,193327218688.0,7.59,1.07,8.76,8.36,14.13,11.35,0.0,26.07,,,,,,1.47,63.48,17.8,5.9,1.07,,92.32,7.66,15.16,20.87,17.1,-15.0,-0.5,17.7,17.85,-24.6,25.6,1.8,15.73,20.87,-13.56,1.2,0.82,-0.03,17.75,False,False,False,10.603187720087588,17.660760978655475,27.82284320863378,29.544513273424474,31.627162468621577,27.788408582350577,13.83379172303201,,20.96880012243186,22.724584780503026,20.452126302452722,4,True,2.6,15.223246774381538,18.134085196799198,n/d,2026-09-02,última,"A análise fundamentalista do Bradesco (BBDC4) revela uma interessante assimetria entre preço e qualidade, evidenciada por múltiplos de valuation descontados que tentam compensar uma rentabilidade momentaneamente pressionada. O retorno sobre o patrimônio líquido (ROE) de 14,1% e o retorno sobre o capital investido (ROIC) de 0,0% situam-se abaixo das médias do setor de produtos financeiros, que são de 17,1% e 2,4%, respectivamente, sugerindo que a instituição enfrenta desafios para otimizar sua eficiência operacional frente aos pares. Essa rentabilidade mais tímida convive com um preço sobre lucro (P/L) de 7,59 e um preço sobre valor patrimonial (P/VP) de 1,07, patamares historicamente baixos que refletem o ceticismo do mercado, embora a robusta margem líquida de 26,07% aponte para uma operação que ainda preserva forte capacidade de geração de caixa. No quesito proventos, o rendimento de dividendos (DY) de 8,76% mostra-se bastante atrativo e sustentável, uma vez que a ausência de endividamento líquido sobre o EBITDA aplicável a bancos mitiga riscos de alavancagem e apoia a distribuição de lucros. O crescimento histórico é um dos grandes destaques do papel, visto que a taxa de crescimento anual composta (CAGR) da receita nos últimos cinco anos atingiu 17,8%, superando com folga a média setorial de 6,8% e indicando forte resiliência na expansão dos negócios. No entanto, o checklist de critérios fundamentalistas acende um sinal de alerta ao aprovar apenas 3 dos 6 requisitos avaliados, penalizado principalmente pelo ROE abaixo do setor e pela ocorrência de venda de ações por parte de insiders. Sob a ótica do valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos de fluxo de caixa descontado (DCF) a R$ 27,82 e a fórmula de Bazin a R$ 10,6, mas a média ponderada desses modelos resulta em um preço-teto ajustado com margem de segurança de R$ 20,45, o que projeta um upside promissor de 15,2% em relação à cotação atual de R$ 17,75. Em balanço, o ativo traz como pontos positivos o seu forte crescimento de receita de longo prazo, a margem líquida robusta e o dividend yield elevado, enquanto figuram como pontos negativos a rentabilidade inferior à média dos seus pares de mercado e o desempenho modesto no checklist de governança e eficiência.",,True,False,,,Lateral,17.381025314331055,2.1228591466621705,-16.33599080789727,True,False,False,sem sinal (Lateral)
VBBR3,BOVA11+DIVO11,BOVA11,Consumo discricionário,57.32,55.08,70.0,,,0.9,,60.74,50.89,46.34,57.53,False,54,Bandeira de alta,,,False,6,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,False,False,True,True,0.74,True,43482341376.0,8.62,1.85,4.15,6.06,21.49,20.83,16.06,2.48,6.23,1.52,1.33,2.01,0.93,0.84,52.25,677.0,10.56,9.71,0.57,65.98,33.8,20.31,36.35,78.9,0.0,12.6,29.07,28.03,-18.4,27.7,44.9,24.7,36.35,29.54,1.04,0.65,0.16,36.349998474121094,False,False,False,15.737329627208055,29.192746458470943,55.87441760813277,43.17736738001365,68.83411811023788,38.18592709578074,38.466455056598456,22.219513724213076,38.96098438258195,38.3261910761896,34.49357196857064,8,True,4.4,-5.1070882626641945,7.182905139101203,n/d,n/d,,,Bandeira de alta,False,False,,,Lateral,35.40999984741211,2.654613472916134,-0.7644078237220464,False,True,False,"Bandeira de alta — mastro +31%, recuo 32%, bandeira 15d (candidato)"
CPFE3,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,56.89,58.11,50.0,,,0.1,,76.11,42.98,29.27,72.6,True,55,Bandeira de alta,,,False,6,8,False,,True,,False,False,True,False,True,True,5,10,True,True,True,False,False,True,True,True,True,True,True,1.44,True,53095886848.0,8.84,2.34,8.1,8.3,26.43,27.84,15.57,13.16,5.79,2.35,2.11,0.92,1.55,1.26,73.4,21.5,10.56,8.79,0.29,71.02,27.73,35.03,52.32,31.5,-11.9,1.2,44.84,44.04,-21.6,25.3,-7.5,40.99,52.32,-22.86,0.96,0.66,0.03,46.08000183105469,False,False,False,27.32836046365091,50.69410866007244,69.06787604767813,48.05844179565004,79.93067469451294,61.946181781737806,36.96271093402719,80.09306717136545,56.76017769358686,56.32014522090512,50.68813069881461,8,True,2.9,10.000279263561929,23.177464058463837,2026-11-12,2026-04-30,última,"A CPFL Energia (CPFE3) apresenta-se como uma alternativa robusta no setor de serviços públicos, destacando-se por uma rentabilidade excepcional, com ROE de 26,4% e ROIC de 15,6% que se posicionam muito acima das médias setoriais de 12,1% e 9,6%, respectivamente. Essa elevada qualidade operacional convive com múltiplos de preço mistos, uma vez que o P/L de 8,84 sugere um valuation atrativo, enquanto o P/VP de 2,34 indica um prêmio patrimonial em relação aos pares. A excelente rentabilidade é sustentada por um endividamento controlado, evidenciado pela relação Dívida Líquida/EBITDA de 2,35 vezes, que se encontra confortavelmente abaixo da média do setor de 3,4 vezes, mitigando os riscos de uma liquidez corrente de 0,92. Esse perfil financeiro saudável confere sustentabilidade ao atraente Dividend Yield de 8,1%, o qual se mostra coerente com a forte geração de lucro da companhia e com a solidez de sua estrutura de capital. Por outro lado, o crescimento da empresa demanda atenção, dado que o CAGR de receita de 5 anos de 21,5% ficou abaixo da média setorial de 37,6%, o que ajuda a explicar o PEG de 1,26 e o score de valor moderado de 43,0. No checklist de critérios fundamentalistas, a empresa revela grande consistência ao atender 6 de 8 requisitos, falhando apenas na margem líquida de 13,16% (abaixo do sarrafo de 15%) e no avanço da receita frente aos pares. Sob a ótica do valuation, a análise dos preços-teto aponta uma dispersão relevante entre os métodos, variando desde os conservadores R$ 27,33 por Bazin até os otimistas R$ 79,93 por Lynch, resultando em uma média de R$ 56,76 e uma mediana de R$ 56,32. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 50,69, o papel oferece um upside de 10,0% frente à cotação atual de R$ 46,08, em um momento de tendência lateralizada e sinal gráfico de bandeira de alta. Em suma, os prós da CPFE3 concentram-se no seu retorno sobre o capital muito acima da média, endividamento sob controle e proventos robustos, enquanto os contras residem no crescimento de receita inferior ao do setor e em uma liquidez de curto prazo mais apertada.",Bandeira de alta,False,False,,,Lateral,45.0099983215332,2.377257385965259,-13.043206309827337,True,True,True,"Bandeira de alta — mastro +13%, recuo 43%, bandeira 7d (candidato)"
RECV3,BOVA11+SMALL11+DIVO11,BOVA11,Energia,56.53,61.21,30.0,,,0.9,,53.71,69.18,54.56,88.36,False,56,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$10.79, preço 6.9% acima do pescoço; falta fechar acima e segurar",False,3,8,False,,True,,False,False,True,True,False,False,3,10,False,False,False,True,False,True,True,False,True,True,True,0.36,True,3386783488.0,6.78,0.76,14.78,10.71,11.26,17.76,10.15,16.73,3.47,1.18,1.63,2.91,0.72,2.2,72.62,-14.8,7.04,5.06,0.52,50.04,49.96,8.89,13.47,29.8,-14.3,7.5,10.53,10.7,-31.9,31.6,22.7,9.17,13.47,7.34,0.72,0.39,0.09,11.539999961853027,False,False,False,8.828329280825663,11.6710825320898,16.07239861217579,24.11434241059964,23.477860881297037,20.902484319508556,7.845858857957102,10.431339257322106,15.417962018971961,13.871740572132794,12.484566514919514,8,True,3.1,8.185152133352469,33.6045240029293,n/d,n/d,,,,False,False,,,Em Alta,11.319999694824219,1.943465308832093,-16.306341997348106,False,False,False,sem sinal (Em Alta)
BPAC11,BOVA11+AUVP11,BOVA11,Produtos financeiros,56.25,52.94,75.0,15.65,,0.4,,59.6,40.66,66.43,26.71,False,57,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$57.88, preço 0.4% abaixo do pescoço; falta fechar acima e segurar",False,4,6,False,,True,,False,False,True,,True,True,6,8,True,True,False,,True,,True,False,True,True,True,,True,194356232192.0,12.33,2.82,2.45,2.74,22.88,20.48,0.0,39.8,,,,,,0.82,33.75,20.0,9.48,2.41,,90.46,8.68,43.13,63.41,33.7,-9.0,5.8,53.52,53.11,-23.5,32.4,12.1,48.49,63.41,-3.26,1.58,0.85,0.05,57.68000030517578,False,False,False,11.277678881480012,20.92009432514542,61.98377972778418,46.39919230262023,82.97546706556017,11.768333333333333,56.604055449523685,,14.655368846652921,11.768333333333333,10.5915,3,True,5.5,-81.63748276012129,-74.59194041415797,n/d,2026-08-11,última,,,False,False,,,Lateral,55.970001220703125,3.055206444841274,-10.650464453233898,True,False,False,sem sinal (Lateral)
SANB11,BOVA11+Wishlist,BOVA11,Produtos financeiros,56.23,57.33,50.0,14.99,,0.4,,51.32,63.69,57.0,69.18,False,58,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$30.01, preço 0.3% abaixo do pescoço; falta fechar acima e segurar",False,3,6,False,,True,,True,False,True,,True,False,4,8,True,False,False,,True,,True,False,True,True,True,,True,160774520832.0,7.24,1.14,7.71,7.32,15.69,10.65,0.0,28.66,,,,,,0.98,52.98,49.8,6.64,1.11,,90.04,9.86,25.1,36.14,19.2,-17.2,8.1,29.1,29.21,-30.6,30.9,-6.0,25.1,36.14,-21.36,1.13,0.64,-0.02,29.920000076293945,True,False,False,15.639563422489516,29.011390148718053,54.756906216974414,49.40047679457682,60.72882685244477,36.615590939689184,30.202928232297232,,34.00586268196779,32.81349054420362,29.532141489783257,4,True,3.5,-1.296318801877261,13.655957871842173,n/d,2026-07-22,última,"O Santander Brasil (SANB11) apresenta uma dinâmica financeira peculiar no setor de produtos financeiros, onde sua rentabilidade medida pelo ROE de 15,7% e pelo ROIC de 0,0% se posiciona abaixo dos pares (médias de 17,1% e 2,4%, respectivamente), sugerindo um momento de menor eficiência operacional comparativa, apesar de o ROE ainda superar a taxa Selic. Essa rentabilidade moderada convive com múltiplos de preço atraentes, visto que o P/L de 7,24 e o P/VP de 1,14 indicam um papel descontado frente à robusta margem líquida de 28,66%, configurando uma relação de qualidade e preço bastante razoável. No quesito de proventos, o dividend yield de 7,71% mostra-se sustentável e coerente com a geração de lucro da instituição, beneficiado pela ausência de pressão de endividamento industrial típico de bancos, o que confere solidez ao indicador de dividendos do modelo. O crescimento histórico da companhia é um grande destaque positivo, com um CAGR de receita nos últimos cinco anos de 49,8%, patamar expressivamente acima da média setorial de 6,8%, embora o checklist de critérios fundamentalistas revele um perfil intermediário ao atender apenas 3 de 6 requisitos avaliados. Sob a ótica de valuation, as estimativas de preço-teto apresentam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 15,64 por Bazin e R$ 29,01 por Gordon até os otimistas R$ 54,76 por DCF e R$ 60,73 por Lynch. Essa disparidade resulta em uma média de R$ 34,01 e uma mediana de R$ 32,81, mas quando aplicado o preço-teto ajustado com margem de segurança de R$ 29,53, o papel exibe um upside negativo de -1,3% em relação à cotação atual de R$ 29,92. Em um balanço final, o ativo traz como pontos favoráveis a forte expansão de receita de longo prazo, múltiplos de valuation convidativos e um fluxo de dividendos robusto, enquanto os principais pontos de atenção residem na rentabilidade abaixo da média dos pares e no preço atual ligeiramente acima do limite prudencial ajustado.",,True,False,,,Em Alta,30.010000228881836,-0.29990053949174866,-17.935386530251417,True,False,False,sem sinal (Em Alta)
CMIG4,BOVA11+DIVO11+AUVP11,BOVA11,Serviços públicos,55.33,54.51,60.0,,,0.1,,54.83,49.92,37.13,99.32,True,59,Não,,,False,5,8,False,,True,,True,False,True,True,False,True,6,10,True,True,False,False,False,True,True,True,True,True,True,0.67,True,31381682176.0,6.83,1.08,9.63,17.43,15.75,21.33,9.3,10.51,6.65,2.49,3.75,1.17,0.78,,119.08,-20.4,9.47,5.94,0.42,57.36,42.63,9.61,13.28,14.1,-17.4,-1.3,10.72,10.8,-25.1,22.8,4.2,9.95,13.28,-11.16,0.95,0.73,0.07,10.970000267028809,True,False,False,13.66133874390421,19.89090921112453,16.703953554480176,19.159124855026796,,14.127676775544375,4.2907133443513645,15.403080652242807,16.49101396538715,16.053517103361493,14.448165393025343,6,True,4.6,31.70615352171349,50.328291376183266,2026-11-12,2026-06-24,última,,,False,False,,,Lateral,10.789999961853027,1.6682141409838147,-17.739319454224535,True,False,False,sem sinal (Lateral)
GMAT3,SMALL11,SMALL11,Bens de primeira necessidade,55.2,53.18,66.66666666666667,,,0.0,,47.34,69.06,56.96,32.19,True,60,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$4.03, preço 18.4% acima do pescoço; falta fechar acima e segurar",False,4,8,False,,True,,False,,True,True,False,True,6,9,True,True,False,False,False,True,True,False,False,True,True,0.48,True,10985248768.0,6.76,0.98,2.5,3.24,14.52,15.23,10.1,3.99,4.74,2.21,3.06,1.74,0.56,0.6,21.9,-40.8,5.36,5.51,1.0,52.91,42.64,3.57,7.13,33.6,-33.1,15.5,4.66,4.96,-50.0,41.0,6.2,3.57,5.86,-9.16,1.19,0.5,0.09,4.769999980926514,False,False,False,1.1035704775684587,2.0471232358894906,9.349482211135548,8.790695777492626,10.287784183052594,4.218266267695293,6.915023477722424,7.031221164594215,,,,6,False,9.3,,,n/d,n/d,,,,False,False,,,Em Alta,4.78000020980835,-0.20920980006059464,-34.132673200715644,False,False,False,sem sinal (Em Alta)
WEGE3,BOVA11+AUVP11+Carteira,BOVA11,Bens Industriais,55.12,54.26,60.0,,,0.7,,85.83,6.75,59.81,19.86,False,61,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$46.91, preço 8.4% acima do pescoço; falta fechar acima e segurar",False,6,8,False,,True,,False,False,True,True,False,True,6,10,True,True,True,True,False,True,True,False,True,True,True,-0.17,True,213315993600.0,34.12,11.31,3.95,2.33,33.16,31.31,24.33,15.58,22.2,-0.35,-0.2,1.59,0.29,5.02,79.5,-2.1,27.52,11.21,1.12,56.49,40.84,34.11,53.79,49.0,-5.5,10.8,45.99,44.87,-22.5,29.0,5.8,41.68,53.79,-9.56,0.72,0.43,0.1,50.84000015258789,False,False,False,8.460966377344068,15.695092629973244,19.742966061599926,12.276116141263074,13.602050438429611,20.568593184471805,10.348187498867691,13.435996964038575,14.266246161998499,13.519023701234094,12.167121331110685,8,True,2.4,-76.06781806728348,-71.93893367588373,2026-10-21,2026-06-22,última,"A WEG (WEGE3) se consolida como uma empresa de altíssima qualidade operacional no setor de bens industriais, apresentando um ROE de 33,2% e um ROIC de 24,3% que se posicionam muito acima das médias setoriais de 14,5% e 12,6%, respectivamente. Essa rentabilidade excepcional convive com múltiplos de preço extremamente esticados, como o P/L de 34,12 e o P/VP de 11,31, sugerindo que o mercado cobra um prêmio elevado pela robustez da companhia e não deixa espaço para barganhas no valuation. A excelente saúde financeira é evidenciada pela relação Dívida Líquida/EBITDA de -0,35, patamar substancialmente abaixo da média dos pares de 2,39, o que reflete uma posição de caixa líquido altamente confortável para suportar a operação. Esse endividamento virtualmente inexistente confere total sustentabilidade ao pagamento de proventos, embora o dividend yield de 3,95% seja considerado moderado devido à forte valorização das ações, que limita o retorno imediato via dividendos mesmo diante de lucros consistentes. No quesito expansão, contudo, o CAGR de receita de 5 anos de -2,1% decepciona ao ficar abaixo da média setorial de 21,6%, indicando um ritmo de crescimento recente mais lento que o de seus pares. No checklist de critérios fundamentalistas, a empresa atende a 6 dos 8 requisitos avaliados, falhando apenas no crescimento frente ao setor e na movimentação de insiders, o que reforça sua solidez estrutural apesar desses pontos de atenção. Sob a ótica de valuation por múltiplos métodos de preço-teto, há uma dispersão relevante entre as projeções, variando desde os conservadores R$ 8,46 pelo método de Bazin até R$ 19,74 pelo fluxo de caixa descontado (DCF). Com uma média de R$ 14,27 e um preço-teto ajustado com margem de segurança de R$ 12,17, o preço atual de R$ 50,84 resulta em um expressivo upside negativo de -76,1% em relação ao valor justo estimado por essas metodologias. Em suma, os prós da WEGE3 residem em sua eficiência operacional imbatível, margem líquida saudável de 15,58% e balanço desalavancado, enquanto os contras ficam por conta do valuation esticado que limita a margem de segurança e do crescimento de receita recente abaixo da média de seu mercado.",,False,True,49.82,2.05,Em Alta,50.41999816894531,0.8330067411649988,-6.346816615425144,False,False,False,sem sinal (Em Alta)
IGTI11,BOVA11+SMALL11,BOVA11,Imobiliário,54.84,52.16,70.0,,,0.8,,69.43,35.37,49.72,21.23,False,62,Não,Fundo duplo,"Fundo duplo (pré-confirmação) — pescoço R$26.54, preço 2.0% abaixo do pescoço; falta fechar acima e segurar",False,3,7,False,,True,,False,False,True,True,False,True,7,10,False,False,True,True,False,True,,False,True,False,True,0.48,True,,12.09,1.56,1.13,2.46,12.93,7.32,12.16,41.91,9.11,2.15,2.47,2.73,0.9,1.33,29.69,-35.4,11.85,5.46,0.48,51.02,48.98,22.47,30.19,15.7,-13.8,1.7,25.35,25.62,-25.2,28.7,4.6,22.57,30.19,-10.76,1.31,0.79,0.1,26.010000228881836,False,False,False,4.561952354367301,8.462421617351342,28.50558337739324,28.40901430531212,24.841758308056846,2.9636520071324455,18.041509089051836,19.545573290058613,,,,6,False,9.6,,,n/d,n/d,,,,False,False,,,Lateral,25.06999969482422,3.7495035719991687,-14.515576653776364,False,False,False,sem sinal (Lateral)
EVEN3,SMALL11+DIVO11,SMALL11,Consumo discricionário,54.72,53.79,60.0,,,0.9,,39.7,73.46,47.71,80.14,False,63,Não,,,False,1,8,False,,True,,False,False,True,True,False,True,6,10,False,False,False,False,False,False,True,False,True,False,True,0.36,True,863054464.0,4.39,0.45,21.06,9.1,10.28,7.88,4.93,12.83,7.23,2.85,7.13,4.66,0.64,0.71,39.93,-37.5,2.53,2.92,1.27,57.92,36.05,4.15,8.43,4.8,-48.4,-18.9,6.75,6.5,-50.8,36.9,-40.4,4.15,8.31,-55.76,1.32,0.62,0.1,4.349999904632568,False,False,False,2.826308353898845,5.242801996482357,13.129270782774835,14.680538606766996,15.131993412104464,9.467887599729805,6.493133366894564,1.5383002499240912,,,,6,False,9.8,,,n/d,n/d,,,,False,False,,,Em Baixa,4.519999980926514,-3.761063650692731,-49.009824507049835,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.8%))
UGPA3,BOVA11,BOVA11,Consumo discricionário,54.57,51.85,70.0,,,0.9,,62.73,39.23,43.39,51.37,False,64,Não,Bandeira de alta,"Bandeira de alta (pré-confirmação) — pescoço R$34.13, preço 7.6% acima do pescoço; falta fechar acima e segurar",False,7,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,True,True,True,True,False,True,True,0.63,True,39140225024.0,11.86,2.28,5.45,4.94,19.25,16.17,21.5,2.26,5.46,1.13,0.74,1.64,0.98,1.49,58.61,44.3,13.64,9.73,0.63,64.07,31.75,18.22,36.73,101.6,0.0,27.3,25.09,24.86,-22.2,30.0,80.3,20.23,36.73,64.94,0.98,0.57,0.05,36.72999954223633,False,False,False,12.964924231396488,24.049934449240485,41.03478026430281,33.50444389803081,39.980391795678216,23.6480621106256,23.78400896472498,27.740610994904586,28.338394588612996,25.895272722072534,23.30574544986528,8,True,3.2,-36.548473345158406,-22.846733074346247,n/d,n/d,,,,False,False,,,Em Alta,35.290000915527344,4.080472058235052,-0.5954024794602608,False,False,False,sem sinal (Em Alta)
BMOB3,SMALL11,SMALL11,Comunicação,54.38,51.62,70.0,,,0.4,,57.21,23.54,70.85,58.22,False,65,Não,,,False,7,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,True,True,True,True,True,True,True,-0.3,True,2139919360.0,13.75,2.33,7.66,6.18,16.97,10.68,11.27,8.49,7.69,-1.91,-2.38,1.69,0.05,5.41,85.03,-1.0,11.45,6.02,1.43,47.82,51.18,18.16,27.93,41.2,-8.2,6.2,23.26,23.18,-20.5,33.5,18.4,20.89,27.93,3.04,1.19,0.62,0.07,25.649999618530273,False,False,False,11.330219818776305,14.193155523396376,16.691572572658366,21.49558715590643,16.27465073559322,23.045518165013785,7.9618682756705,19.10589958135649,16.262308978546436,16.483111654125793,14.834800488713213,8,True,2.9,-42.16451965170346,-36.59918432592064,n/d,n/d,,,,False,False,,,Em Alta,25.469999313354492,0.70671499814845,-8.954370789047461,False,False,False,sem sinal (Em Alta)
