ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
FLRY3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,52.31,49.78,66.66666666666667,,,0.2,,57.94,27.02,55.93,57.64,70,Rompimento,4,7,False,,True,,False,True,False,True,True,4,6,False,True,True,False,False,,True,True,True,,True,10301717504.0,14.72,1.91,5.69,6.05,13.0,12.7,7.47,,2.14,1.02,10.38,18.950000762939453,8.192805127453475,9.244987540970182,10.376409231356945,16.952349685201654,9.616899131523908,10.876690143301232,9.616899131523908,8.655209218371517,5,True,2.1,-54.32607456513393,-42.60322055198651,2026-11-05,2026-08-12,próxima,"A Fleury (FLRY3) apresenta uma sólida eficiência operacional no setor de cuidados de saúde, com um ROE de 13,0% e um ROIC de 12,7% que se posicionam confortavelmente acima das médias dos seus pares de setor, que são de 6,2% e 10,8%, respectivamente. Essa qualidade técnica, contudo, convive com múltiplos de preço que exigem cautela, visto que o P/L de 14,72 e o P/VP de 1,91 indicam que o mercado já precifica essa superioridade em termos patrimoniais e de lucros. No âmbito financeiro, a rentabilidade da companhia se mostra equilibrada frente ao seu endividamento, sustentada por uma margem líquida de 7,47% e uma robusta liquidez corrente de 2,14, que compensam a relação dívida/patrimônio de 1,02. O dividend yield de 5,69% revela-se coerente com a geração de lucro atual, mas a sustentabilidade de novos crescimentos nos proventos pode ser limitada pelo avanço moderado da receita, cujo CAGR de 5 anos de 12,2% ficou severamente abaixo da média setorial de 142,0%. Essa dinâmica de expansão mais contida é refletida no checklist de critérios fundamentalistas da empresa, que atendeu a apenas 4 de 7 requisitos, penalizado principalmente por não superar a taxa Selic em seus retornos e por não atingir a margem líquida mínima estipulada de 15%. Sob a ótica do valuation, há uma clara dispersão entre os métodos de cálculo do preço-teto, variando desde os mais conservadores R$ 8,19 pelo método de Bazin e R$ 9,24 por Gordon, até R$ 16,95 pela fórmula de Graham, resultando em uma média de R$ 10,88 e mediana de R$ 9,62. Frente ao preço atual de R$ 18,95, o preço-teto ajustado com margem de segurança fica em R$ 8,66, o que aponta para um upside negativo de -54,3% e sugere que o papel está esticado em relação às suas métricas teóricas de valor, apesar de demonstrar uma tendência técnica de alta e sinal gráfico de rompimento. Como balanço final, FLRY3 destaca-se positivamente por sua rentabilidade superior à concorrência, governança sólida sem venda de ações por controladores e boa liquidez de curto prazo; em contrapartida, pesam negativamente o crescimento histórico muito abaixo de seus pares, o valuation atual que não oferece margem de segurança em nenhum dos métodos tradicionais e o retorno sobre o capital que ainda não supera o custo de oportunidade da taxa básica de juros.",Rompimento,Em Alta,17.489999771118164,8.34763299558321,-3.953364406456872,True,True,True,"Rompimento (vol x6.2, +8.3% do topo, MM50>MM200)"
SUZB3,BOVA11,BOVA11,Materiais,52.14,58.4,16.666666666666668,,,1.0,,65.4,71.02,40.45,31.25,71,Não,5,7,False,,False,,False,True,False,False,False,1,6,True,True,False,True,False,,True,True,True,,True,51478097920.0,4.64,1.1,0.01,3.06,23.68,6.83,22.96,,3.52,2.02,0.31,41.70000076293945,9.12342953359245,16.923961784813994,119.07866597175595,87.55319300258704,162.33362605913496,,,,3,False,17.8,,,2026-08-12,2026-04-30,última,,,Em Alta,43.099998474121094,-3.2482546653041178,-30.085105586198146,True,False,False,sem sinal (Em Alta; sem novo topo (-3.2%))
EGIE3,BOVA11,BOVA11,Serviços públicos,52.1,52.47,50.0,,,0.0,,80.14,31.79,12.78,59.03,72,Não,7,7,True,,True,,False,True,False,True,False,3,6,True,True,True,True,True,,True,True,True,,True,42109022208.0,10.64,2.8,3.27,6.07,26.37,11.59,28.94,,1.09,2.06,1.14,29.729999542236328,12.894936387742003,23.920106999261417,37.02279078333001,25.836657728349092,43.04383449760248,28.543665279257,25.836657728349092,23.252991955514183,5,True,3.3,-21.786100526239483,-3.990360851818875,2026-08-05,2026-08-21,próxima,,,Em Baixa,30.399999618530273,-2.20394764704388,-23.41079410625997,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
PGMN3,SMALL11,SMALL11,Bens de primeira necessidade,51.98,55.27,33.333333333333336,,,0.0,,45.05,64.75,49.97,88.19,73,Não,2,7,False,,True,,False,False,False,True,False,2,6,False,False,True,False,False,,True,False,True,,True,2498912256.0,7.65,0.73,6.8,10.75,9.61,12.78,2.02,,1.78,1.02,4.47,3.4700000286102295,2.663573178856252,3.085953419586554,3.7537447764663696,6.965119785642171,5.6499874397984104,4.4236757200699515,3.7537447764663696,3.378370298819733,5,True,2.6,-2.640626196974283,27.483449095004154,n/d,2025-12-26,última,,,Em Baixa,3.5399999618530273,-1.9773992654552486,-54.46194119784249,True,False,False,sem sinal (Em Baixa; sem novo topo (-2.0%))
SBFG3,SMALL11,SMALL11,Consumo discricionário,50.97,45.26,83.33333333333333,,,0.9,,38.52,74.82,31.88,28.47,74,Não,2,7,False,,True,,False,True,True,True,True,5,6,False,False,False,False,False,,True,True,True,,True,2115188864.0,6.32,0.69,5.91,2.68,10.84,7.5,4.2,,1.39,0.94,0.7,9.170000076293945,1.7524241113476149,3.2507467265498255,19.225079273875753,20.829436150710283,16.950764584108256,,,,3,False,11.9,,,n/d,n/d,,,,Em Baixa,10.039999961853027,-8.66533753849249,-40.004759902614026,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.7%))
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,50.76,53.84,33.333333333333336,,,0.0,,68.41,67.4,13.33,35.42,75,Não,4,7,False,,False,,False,True,False,False,True,2,6,True,True,True,False,False,,True,False,True,,True,3409531648.0,4.84,2.73,5.69,3.41,56.47,17.78,1.25,,1.32,13.29,0.32,3.440000057220459,0.8372642157299925,1.553125120179136,9.417355528547743,4.488959679362924,13.082995842670824,,,,2,False,15.6,,,n/d,n/d,,,,Lateral,3.6700000762939453,-6.267030362183146,-52.972162162944805,False,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
CSMG3,BOVA11+SMALL11,BOVA11,Serviços públicos,50.61,50.72,50.0,,,0.0,,66.14,15.38,42.16,86.81,76,Não,5,7,False,,True,,False,True,False,False,True,3,6,True,True,True,True,False,,True,False,True,,True,23486498816.0,17.38,2.69,3.53,10.18,15.46,11.6,16.14,,1.6,1.08,,61.939998626708984,45.048553545718605,65.59069396256629,37.064210915867285,42.96961122924559,,47.66826741334944,44.009082387482096,39.60817414873389,4,True,1.8,-36.05396346964957,-23.04121977685267,n/d,n/d,,,,Lateral,64.38999938964844,-3.804939876010194,-8.670010460887656,False,False,False,sem sinal (Lateral; sem novo topo (-3.8%))
RDOR3,BOVA11,BOVA11,Cuidados de saúde,50.57,50.67,50.0,,,0.2,,70.18,23.01,44.81,43.75,77,Não,4,7,False,,True,,False,True,False,False,True,3,6,True,True,True,False,False,,True,False,True,,True,73952641024.0,16.47,3.84,12.8,4.01,23.35,15.25,8.08,,2.86,2.44,2.07,33.91999816894531,9.70825060182645,18.008804866388065,27.288401684184905,20.231806720278694,24.605408544040593,19.96853448334374,20.231806720278694,18.208626048250824,5,True,2.8,-46.31890615807486,-41.13049657642529,n/d,n/d,,,,Em Baixa,35.869998931884766,-5.436300030681352,-24.541730460876565,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.4%))
AXIA3,BOVA11,BOVA11,Serviços públicos,50.36,47.48,66.66666666666667,,,0.0,,48.26,29.33,69.25,45.83,78,Não,2,7,False,,True,,False,False,True,True,True,4,6,False,False,False,True,False,,True,False,True,,True,120898387968.0,12.95,1.28,5.39,4.28,9.86,3.25,27.05,,2.05,0.63,2.94,53.04999923706055,16.205105689200508,24.67056006454866,44.54661606331062,61.80687302305529,35.541242154984694,36.554079399019955,35.541242154984694,31.987117939486225,5,True,3.8,-39.70382959564657,-31.09504255471619,n/d,n/d,,,,Em Baixa,53.709999084472656,-1.2288211853701436,-21.80129407313872,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.2%))
GGBR4,BOVA11,BOVA11,Materiais,49.7,49.65,50.0,,,1.0,,34.78,57.14,66.28,64.58,79,Não,3,7,False,,True,,False,False,True,True,False,3,6,False,False,True,False,True,,True,False,True,,True,49177673728.0,22.15,0.93,2.76,6.78,4.18,10.03,3.22,,2.87,0.28,0.3,25.049999237060547,12.127511215189774,22.496533304177028,14.98476252329807,26.180059935761786,33.92776420369375,21.94332623642408,22.496533304177028,20.246879973759327,5,True,2.8,-19.174129379593687,-12.401888603813838,n/d,n/d,,,,Em Alta,26.309999465942383,-4.789054558943928,-5.257190880940399,False,False,False,sem sinal (Em Alta; sem novo topo (-4.8%))
FESA4,SMALL11,SMALL11,Materiais,49.29,52.11,33.333333333333336,,,1.0,,29.82,69.96,70.24,71.53,80,Não,1,7,False,,True,,False,False,True,False,False,2,6,False,False,False,False,False,,True,False,True,,True,1924767872.0,12.41,0.61,12.37,8.28,4.93,4.41,7.06,,3.27,0.12,,5.679999828338623,3.3592403210365194,4.891053907429173,4.760032088212867,9.792391615813946,,5.7006794831231264,4.82554299782102,4.342988698038918,4,True,2.9,-23.538929061742152,0.36407844030783565,n/d,n/d,,,,Lateral,6.159999847412109,-7.792208294861247,-36.179774474230754,False,False,False,sem sinal (Lateral; sem novo topo (-7.8%))
PRIO3,BOVA11,BOVA11,Energia,49.26,46.19,66.66666666666667,,,0.9,,62.47,44.49,31.33,6.94,81,Não,3,7,False,,True,,False,True,True,True,False,4,6,False,False,False,True,True,,True,False,True,,True,45849899008.0,12.96,1.78,0.0,0.18,13.71,10.92,18.11,,1.34,0.9,0.97,57.45000076293945,0.7281783487536582,1.3507708369380358,58.73553318741879,56.737317123040995,60.16360047604814,,,,3,False,82.6,,,n/d,n/d,,,,Em Alta,60.540000915527344,-5.1040636039953675,-21.27980526122939,False,False,False,sem sinal (Em Alta; sem novo topo (-5.1%))
UGPA3,BOVA11,BOVA11,Consumo discricionário,49.18,46.1,66.66666666666667,,,0.9,,57.28,35.22,32.93,49.31,82,Não,6,7,False,,True,,False,True,False,True,True,4,6,True,True,True,False,True,,True,True,True,,True,33432729600.0,11.65,2.12,4.16,4.42,18.19,14.05,2.06,,1.67,1.14,1.32,31.280000686645508,9.873499904757153,18.31534232332452,35.57596644618479,29.855690491054403,35.561055971445164,29.82701380800222,32.70837323124978,29.437535908124804,4,True,3.6,-5.890232538605133,-4.645098614923038,n/d,n/d,,,,Em Alta,33.38999938964844,-6.319253493778354,-6.319253493778354,False,False,False,sem sinal (Em Alta; sem novo topo (-6.3%))
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,48.6,51.29,33.333333333333336,,,0.9,,43.23,71.62,47.43,44.44,83,Não,2,7,False,,False,,False,False,True,True,False,2,6,False,False,False,False,True,,True,False,True,,True,4442728960.0,6.82,0.34,5.34,4.01,4.94,10.12,8.92,,1.65,0.49,1.9,2.2200000286102295,0.6362721901780674,0.886243443258551,3.2385504219109986,6.91532496435787,2.4741199602856754,,,,2,False,10.9,,,n/d,n/d,,,,Lateral,2.3299999237060547,-4.721025695179481,-53.03319718244857,False,False,False,sem sinal (Lateral; sem novo topo (-4.7%))
ALOS3,BOVA11+SMALL11,BOVA11,Imobiliário,47.82,44.5,66.66666666666667,,,0.8,,50.06,39.1,31.12,59.72,84,Não,3,7,False,,True,,False,False,True,True,True,4,6,False,False,False,True,True,,True,False,True,,True,13473802240.0,14.53,1.06,10.94,6.09,7.27,6.39,31.4,,0.72,0.56,17.32,26.940000534057617,11.714927300077594,12.56643076954959,14.206146702554188,32.56140373822206,12.843428348673745,12.83273328021378,12.704929559111669,11.434436603200503,4,True,2.8,-57.55591545462273,-52.365504729702565,n/d,n/d,,,,Lateral,27.56999969482422,-2.2850894731234694,-17.85090042584634,False,False,False,sem sinal (Lateral; sem novo topo (-2.3%))
ECOR3,SMALL11,SMALL11,Bens Industriais,47.8,47.41,50.0,,,0.7,,51.92,59.55,33.65,24.31,85,Não,1,7,False,,True,,False,True,False,False,True,3,6,False,False,False,False,False,,True,False,True,,True,4611969024.0,8.45,1.12,4.56,2.51,13.28,11.52,4.59,,2.52,6.64,0.81,6.630000114440918,1.1866972257515913,2.201323353769202,10.396154025602623,10.222742679605744,10.179510586556923,,,,3,False,8.8,,,n/d,n/d,,,,Em Baixa,7.239999771118164,-8.425409888970703,-44.438166570869555,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
VALE3,BOVA11,BOVA11,Materiais,46.36,48.66,33.333333333333336,,,1.0,,50.86,37.99,35.87,90.97,86,Não,3,7,False,,True,,False,False,True,False,False,2,6,True,False,True,False,False,,True,False,True,,True,319054544896.0,32.1,1.69,7.47,12.73,5.27,18.11,4.76,,1.19,0.55,,74.97000122070312,68.17661959531783,99.26515813078278,24.289346189885123,48.281739493973696,,60.00321585248986,58.22917954464576,52.40626159018119,4,True,4.1,-30.09702449396641,-19.96369897894593,n/d,n/d,,,,Em Baixa,76.66000366210938,-2.204542604583215,-18.172889136373716,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
GGPS3,SMALL11,SMALL11,Bens Industriais,46.15,45.47,50.0,,,0.7,,55.93,35.29,47.67,19.44,87,Não,3,7,False,,True,,False,True,False,False,True,3,6,True,True,False,False,False,,True,False,True,,True,8749836288.0,13.24,2.12,2.51,2.31,16.03,11.82,3.74,,3.24,1.51,1.19,11.630000114440918,1.9192295908193835,3.5601708909699563,11.63878410244276,10.412596877169422,11.802994567536864,11.284791849049682,11.63878410244276,10.474905692198483,3,True,6.1,-9.932024169184306,-2.9682567669332305,n/d,n/d,,,,Em Baixa,12.539999961853027,-7.256777114675838,-40.81424763248527,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
RENT3,BOVA11,BOVA11,Bens Industriais,46.14,42.52,66.66666666666667,,,0.7,,54.83,42.26,18.0,36.81,88,Não,1,7,False,,True,,False,True,False,True,True,4,6,False,False,False,False,False,,True,False,True,,True,41776537600.0,12.42,1.57,5.42,3.46,12.63,12.27,5.13,,1.23,1.66,1.72,37.81999969482422,9.336898856271306,17.319947378383272,40.347423184897,40.625821493891884,32.474648432150104,32.69196012233056,36.41103580852355,32.7699322276712,4,True,4.4,-13.352901924650562,-13.559068254554862,n/d,n/d,,,,Em Baixa,39.20000076293945,-3.520410819532227,-28.21841397401753,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
BBAS3,BOVA11,BOVA11,Produtos financeiros,45.61,50.13,20.0,14.56,,0.4,,39.57,59.14,50.86,73.61,89,Não,2,6,False,,True,,False,False,,False,False,1,5,False,False,False,,False,,True,True,True,,True,114519990272.0,7.99,0.62,2.74,8.34,7.71,0.0,20.42,,,,3.11,20.059999465942383,11.952026091024099,15.017765527916103,22.533045259384366,42.75165598391471,27.398227237192536,16.500945626108187,15.017765527916103,13.515988975124493,3,True,1.9,-32.62218676490111,-17.742043542307727,n/d,n/d,,,,Em Alta,21.270000457763672,-5.688768057264582,-27.1670659463897,False,False,False,sem sinal (Em Alta; sem novo topo (-5.7%))
ANIM3,SMALL11,SMALL11,Consumo discricionário,45.31,50.37,16.666666666666668,,,0.9,,45.06,72.72,28.31,62.5,90,Não,4,7,False,,False,,False,False,False,True,False,1,6,True,False,True,False,False,,True,True,True,,True,827513856.0,6.59,0.37,3.55,6.41,5.62,14.19,3.27,,1.9,2.02,2.03,2.190000057220459,1.0031865981887895,1.3482256358272335,3.1901531663728315,6.652606195414778,3.209541448615172,3.600131611557504,3.199847307494002,2.879862576744602,4,True,6.6,31.500570844720176,64.38956700881458,n/d,n/d,,,,Em Baixa,2.2699999809265137,-3.5242257435351254,-58.58926741766464,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
BRAP4,BOVA11+SMALL11,BOVA11,Basic Materials,44.99,41.16,66.66666666666667,,,1.0,DY5a=24.1%>=20,19.12,53.77,75.0,,91,Não,5,7,False,,True,,False,True,True,True,False,4,6,False,True,True,False,True,,True,True,True,,True,8392612864.0,10.73,1.07,11.04,24.1,10.0,-0.47,0.0,,5.99,0.0,1.07,21.350000381469727,36.752048635800435,68.1750502194098,26.36416636108796,29.888037286576843,59.69245213831237,44.17435092823749,36.752048635800435,33.07684377222039,5,True,2.6,54.9266659542017,106.90562125974323,n/d,n/d,,,,Em Baixa,22.0,-2.954543720592151,-16.6991764316892,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.0%))
ASAI3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,44.91,44.01,50.0,,,0.0,,58.87,57.81,10.1,10.42,92,Não,5,7,False,,True,,False,True,False,True,False,3,6,True,True,True,False,True,,True,False,True,,True,11035851776.0,11.57,1.76,1.27,0.83,15.21,21.18,0.9,,1.1,4.6,0.84,8.239999771118164,0.4891813424584818,0.9074313902604837,9.436473376604637,8.661546580675868,10.382618607461044,,,,3,False,21.2,,,n/d,n/d,,,,Em Baixa,8.829999923706055,-6.681768490211503,-22.393741245389787,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.7%))
SYNE3,SMALL11,SMALL11,Imobiliário,44.89,46.93,33.333333333333336,,,0.8,DY5a=130.0%>=20,46.28,57.4,35.31,,93,Não,2,7,False,,False,,False,False,True,True,False,2,6,False,False,False,True,False,,False,True,True,,True,610577792.0,9.31,0.88,64.53,129.98,9.47,5.96,20.02,,0.98,0.5,0.98,4.0,37.137945694597626,68.8908892634786,5.692803437164339,6.628802409532993,12.889366272824919,,,,3,False,12.1,,,n/d,n/d,,,,Em Baixa,4.190000057220459,-4.5346075089674365,-23.291410021584834,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.5%))
RADL3,BOVA11,BOVA11,Bens de primeira necessidade,44.82,40.96,66.66666666666667,,,0.0,,61.74,18.29,35.4,15.28,94,Não,4,7,False,,True,,False,True,False,True,True,4,6,True,True,True,False,False,,True,False,True,,True,35355402240.0,26.4,4.86,2.17,1.44,18.41,16.71,2.88,,1.41,1.18,2.32,20.219999313354492,2.0832093554103057,3.8643533542861173,10.148295109922234,8.467443306015236,9.835854326100344,8.078986524080984,9.15164881605779,8.23648393445201,4,True,4.9,-59.265656705477014,-60.044575675405,n/d,n/d,,,,Em Alta,20.549999237060547,-1.6058391044167175,-25.462200981521,False,False,False,sem sinal (Em Alta; sem novo topo (-1.6%))
USIM5,BOVA11+SMALL11,BOVA11,Materiais,44.38,46.33,33.333333333333336,,,1.0,P/L=-3.86<2,10.27,85.83,71.03,60.42,95,Não,3,7,False,,False,,False,False,True,True,False,2,6,False,False,False,False,True,,True,True,True,,True,8801240064.0,-3.86,0.43,0.0,6.2,-11.18,4.67,-9.36,,4.44,0.27,,7.150000095367432,3.163893181796646,5.869021852232778,,,,4.516457517014712,4.516457517014712,4.064811765313241,2,True,1.9,-43.149486558092775,-36.832762842325316,n/d,n/d,,,,Em Baixa,8.6899995803833,-17.72151391689645,-41.29720922643077,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.7%))
RANI3,SMALL11,SMALL11,Materiais,43.65,48.41,16.666666666666668,,,1.0,,50.37,43.32,36.73,75.69,96,Não,2,7,False,,True,,False,False,False,False,False,1,6,False,False,True,False,False,,True,False,True,,True,1898941952.0,14.71,1.33,4.45,8.89,9.03,11.69,7.65,,2.1,1.38,,8.260000228881836,5.243573523609379,7.634643050375256,5.839837007503133,8.858071093913251,,6.894031168850255,6.737240028939194,6.063516026045275,4,True,1.7,-26.5918176994276,-16.537155232215937,n/d,n/d,,,,Em Alta,8.420000076293945,-1.9002357002653736,-15.229719147577224,False,False,False,sem sinal (Em Alta; sem novo topo (-1.9%))
IRBR3,SMALL11,SMALL11,Insurance,43.46,51.13,0.0,,2.87,0.3,,21.35,74.15,100.0,29.86,97,Não,1,6,False,,False,,False,False,,False,False,0,5,False,False,False,,False,,True,False,True,,True,4232141056.0,-105.28,0.8,3.02,2.93,-0.76,0.0,6.77,,,,,52.13999938964844,10.89711112730353,15.866193801353942,,,,13.381652464328736,13.381652464328736,12.043487217895862,2,True,1.5,-76.90163529175855,-74.33515032417617,n/d,n/d,,,,Em Baixa,57.45000076293945,-9.24282211100762,-19.442509558452457,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
VAMO3,BOVA11+SMALL11,BOVA11,Bens Industriais,43.28,45.03,33.333333333333336,,,0.7,,56.51,49.07,22.06,29.17,98,Não,4,7,False,,True,,False,True,False,False,False,2,6,True,False,True,False,False,,True,True,True,,True,3762960896.0,12.24,1.44,4.04,2.92,11.81,15.28,5.09,,1.77,6.47,1.61,3.0799999237060547,0.6432281167732796,1.1931881566144336,3.3341502442079425,3.4799260079738565,2.6440023779520936,2.662816696687081,2.989076311080018,2.6901686799720164,4,True,5.4,-12.656858876313482,-13.544910303666235,n/d,n/d,,,,Em Alta,3.4200000762939453,-9.941524707693251,-37.65182412894449,False,False,False,sem sinal (Em Alta; sem novo topo (-9.9%))
PNVL3,SMALL11,SMALL11,Bens de primeira necessidade,43.01,38.84,66.66666666666667,,,0.0,,38.32,39.36,46.99,23.61,99,Não,2,7,False,,True,,False,True,False,True,True,4,6,False,False,False,False,False,,True,True,True,,True,1809152128.0,13.26,1.39,2.71,2.49,10.45,9.66,2.33,,1.75,1.07,1.89,12.140000343322754,2.15537741783546,3.9982251100847783,12.130844988614363,13.413150449726228,8.689690940076193,9.557977872125392,10.410267964345278,9.36924116791075,4,True,6.2,-22.82338630192854,-21.26871827163932,n/d,n/d,,,,Em Alta,12.4399995803833,-2.411569511092404,-25.499897275272264,False,False,False,sem sinal (Em Alta; sem novo topo (-2.4%))
UNIP6,SMALL11,SMALL11,Materiais,42.97,44.67,33.333333333333336,,,1.0,,54.15,12.76,36.61,97.92,100,Não,4,7,False,,True,,False,True,False,False,False,2,6,False,True,True,False,False,,True,True,True,,True,6712955904.0,25.53,3.41,16.92,17.1,13.34,11.66,5.09,,2.39,1.85,,60.13999938964844,73.44933903584418,106.94223763618912,24.49886383283759,30.573987347364657,,58.86610696305889,52.01166319160441,46.81049687244397,4,True,4.4,-22.164121470707563,-2.1182115721950168,n/d,n/d,,,,Lateral,63.689998626708984,-5.573872371810385,-17.273047914872485,False,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
MOVI3,SMALL11,SMALL11,Bens Industriais,42.78,44.45,33.333333333333336,,,0.7,,51.62,60.45,2.77,55.56,101,Não,4,7,False,,False,,False,True,False,True,False,2,6,True,False,True,False,False,,True,True,True,,True,3112041728.0,8.56,1.02,8.38,5.82,11.92,14.39,2.45,,0.85,8.06,1.43,7.760000228881836,3.2268004629349534,5.969639562271604,11.97942390078893,12.457073442534401,10.698574407239292,10.276177828208557,11.338999154014111,10.2050992386127,4,True,3.9,31.509006927995763,32.424968107111575,n/d,n/d,,,,Em Baixa,8.670000076293945,-10.495961238804231,-48.16299204768142,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.5%))
VBBR3,BOVA11,BOVA11,Consumo discricionário,42.49,38.22,66.66666666666667,,,0.9,,43.0,23.02,36.39,58.33,102,Não,3,7,False,,True,,False,True,False,True,True,4,6,False,True,False,False,True,,True,False,True,,True,40835682304.0,13.65,1.89,4.41,6.07,13.83,9.9,1.56,,1.77,1.1,5.75,34.22999954223633,14.836653526245387,18.291379947958507,22.082931349722248,31.966929600024745,21.171736133807034,21.669926111551582,21.171736133807034,19.05456252042633,5,True,2.2,-44.33373422364512,-36.693174404477844,n/d,n/d,,,,Em Alta,36.130001068115234,-5.258791778878913,-6.5520105266062885,False,False,False,sem sinal (Em Alta; sem novo topo (-5.3%))
TTEN3,SMALL11,SMALL11,Bens de primeira necessidade,41.9,40.47,50.0,,,0.0,,43.18,50.7,35.92,11.81,103,Não,3,7,False,,True,,False,True,False,False,True,3,6,True,True,False,False,False,,True,False,True,,True,5705020928.0,8.01,1.2,1.59,0.95,14.93,6.69,4.16,,1.26,1.0,0.58,11.399999618530273,0.7705148186660247,1.4293049886254758,18.85767727160126,17.441716165180775,20.984875889317824,,,,3,False,27.2,,,n/d,n/d,,,,Em Baixa,15.569999694824219,-26.782274618028012,-36.31284993588005,False,False,False,sem sinal (Em Baixa; sem novo topo (-26.8%))
FRAS3,SMALL11,SMALL11,Consumo discricionário,41.57,40.08,50.0,,,0.9,,52.17,19.11,43.18,31.94,104,Pivô de alta,2,7,False,,True,,False,True,False,False,True,3,6,False,False,True,False,False,,True,False,True,,True,5663182848.0,22.6,2.38,3.01,3.07,10.53,13.92,4.68,,2.29,1.23,6.99,20.420000076293945,4.472687227352512,6.003375185136098,8.662559308430362,13.207003724842897,5.691330064052432,7.607391101962859,6.003375185136098,5.403037666622488,5,True,3.0,-73.54046206446884,-62.74539141263542,n/d,n/d,,,Pivô de alta,Lateral,21.079999923706055,-3.13092907875151,-18.72166979656401,False,True,False,Pivô de alta
CBAV3,SMALL11,SMALL11,Materiais,41.12,39.55,50.0,,,1.0,,39.28,39.22,45.06,30.56,105,Não,4,7,False,,False,,False,True,True,True,False,3,6,False,True,False,False,True,,True,True,True,,True,7239928320.0,12.11,1.43,0.4,3.04,11.81,6.25,6.41,,2.06,0.89,1.62,11.119999885559082,2.417292184283669,4.484077001846206,12.166804168757873,12.67523300337769,9.642331615174593,9.742111447289089,10.904567891966233,9.81411110276961,4,True,5.2,-11.743604282634534,-12.391083205489773,n/d,n/d,,,,Em Alta,11.130000114440918,-0.08984931517530548,-0.5366763683264164,False,False,False,sem sinal (Em Alta; sem novo topo (-0.1%))
ENGI11,BOVA11,BOVA11,Serviços públicos,39.28,37.39,50.0,,,0.0,,41.01,32.82,26.56,54.17,106,Não,3,7,False,,True,,False,False,False,True,True,3,6,False,False,True,False,False,,True,True,True,,True,14358547456.0,15.57,1.21,3.3,5.5,7.78,10.25,4.13,,1.56,1.86,13.91,46.880001068115234,18.41240333841366,20.23641366359872,23.63709132974469,51.232067273623045,19.925945996563346,20.552963582080103,20.081179830081034,18.073061847072932,4,True,2.8,-61.44824779160454,-56.15835513267744,n/d,n/d,,,,Lateral,50.33000183105469,-6.854759859775584,-20.87763532807555,False,False,False,sem sinal (Lateral; sem novo topo (-6.9%))
POSI3,SMALL11,SMALL11,Tecnologia de informação,38.92,36.97,50.0,,,0.5,,21.96,46.63,44.5,65.28,107,Não,0,7,False,,True,,False,False,True,True,False,3,6,False,False,False,False,False,,False,False,True,,True,488801696.0,50.92,0.32,5.09,6.88,0.63,6.91,0.29,,1.69,0.83,14.14,3.5299999713897705,1.7354938263744273,2.420346390166798,0.6905779749455787,4.148076663330195,0.7267265016937384,2.2576608453912894,2.0779201082706127,1.8701280974435515,4,True,6.0,-47.021866498563256,-36.04360159520221,n/d,n/d,,,,Em Baixa,3.880000114440918,-9.020621977522293,-26.45833685166292,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.0%))
