ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
VALE3,BOVA11,BOVA11,Basic Materials,47.67,50.2,33.333333333333336,,50.42,36.6,47.51,88.59,87,Não,3,7,False,,True,,False,False,True,False,False,2,6,True,False,True,False,False,,True,False,True,,True,320841940992.0,32.28,1.7,7.43,12.72,5.27,18.11,4.76,,1.19,0.55,,75.38999938964844,68.52,99.76,24.29,48.27,,60.21,58.4,52.56,4.0,-30.29,-20.14,n/d,n/d,,,,Em Baixa,76.66000366210938,-1.6566712911450843,-17.714475955458397,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.7%))
GGPS3,SMALL11,SMALL11,Industrials,47.44,46.99,50.0,,55.93,33.57,57.74,18.79,88,Não,3,7,False,,True,,False,True,False,False,True,3,6,True,True,False,False,False,,True,False,True,,True,8727265280.0,13.21,2.12,2.52,2.31,16.03,11.82,3.74,,3.24,1.51,1.19,11.600000381469727,1.91,3.55,11.64,10.4,11.81,11.28,11.64,10.47,3.0,-9.73,-2.75,n/d,n/d,,,,Em Baixa,12.539999961853027,-7.496009435748019,-40.96691803224905,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.5%))
RANI3,SMALL11,SMALL11,Consumer Cyclical,47.13,52.5,16.666666666666668,,54.15,41.19,52.61,73.15,89,Não,3,7,False,,True,,False,False,False,False,False,1,6,False,True,True,False,False,,True,False,True,,True,1910436736.0,14.8,1.34,5.8,8.89,9.03,11.69,12.12,,2.19,1.29,,8.3100004196167,5.28,7.68,5.84,8.85,,6.91,6.76,6.08,4.0,-26.78,-16.83,n/d,n/d,,,,Em Alta,8.420000076293945,-1.3064092123578952,-14.716579911037176,False,False,False,sem sinal (Em Alta; sem novo topo (-1.3%))
RENT3,BOVA11,BOVA11,Industrials,45.73,42.03,66.66666666666667,,54.16,39.49,21.15,35.57,90,Não,1,7,False,,True,,False,True,False,True,True,4,6,False,False,False,False,False,,True,False,True,,True,42152103936.0,12.53,1.58,5.37,3.46,12.63,12.27,5.13,,1.23,1.66,1.75,38.15999984741211,9.42,17.48,40.35,40.68,32.33,32.71,36.34,32.71,4.0,-14.29,-14.28,n/d,n/d,,,,Em Baixa,39.20000076293945,-2.653063508382847,-27.573100637191285,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.7%))
ANIM3,SMALL11,SMALL11,Consumer Defensive,45.68,50.8,16.666666666666668,,45.06,68.23,37.13,60.4,91,Não,4,7,False,,False,,False,False,False,True,False,1,6,True,False,True,False,False,,True,True,True,,True,812399424.0,6.47,0.36,3.62,6.41,5.62,14.19,3.27,,1.9,2.02,1.97,2.1500000953674316,0.98,1.33,3.2,6.68,3.22,3.61,3.21,2.89,4.0,34.54,67.9,n/d,n/d,,,,Em Baixa,2.2699999809265137,-5.286338615302688,-59.345627089043674,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.3%))
BRAP4,BOVA11+SMALL11,BOVA11,Financial Services,44.65,41.94,60.0,,18.9,60.99,,97.99,92,Não,3,6,False,,True,,False,True,,True,False,3,5,False,False,False,,True,,True,True,True,,True,8514472448.0,10.89,1.09,10.88,24.08,10.0,-0.47,0.0,,,,0.15,21.65999984741211,37.26,69.11,26.35,29.82,59.67,44.24,37.26,33.53,3.0,54.81,104.25,n/d,n/d,,,,Em Baixa,22.0,-1.5454552390358645,-15.489658382164961,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.5%))
RADL3,BOVA11,BOVA11,Healthcare,44.47,40.55,66.66666666666667,,61.96,16.96,34.77,14.77,93,Não,4,7,False,,True,,False,True,False,True,True,4,6,True,True,True,False,False,,True,False,True,,True,35180548096.0,26.26,4.84,2.19,1.44,18.41,16.71,2.93,,1.41,1.18,2.3,20.1200008392334,2.07,3.85,10.15,8.47,9.87,8.08,9.17,8.25,4.0,-59.0,-59.83,n/d,n/d,,,,Em Alta,20.549999237060547,-2.0924497021473143,-25.830829389993294,False,False,False,sem sinal (Em Alta; sem novo topo (-2.1%))
UNIP6,SMALL11,SMALL11,Basic Materials,44.43,46.39,33.333333333333336,,56.59,11.64,42.74,94.63,94,Não,4,7,False,,True,,False,True,False,False,False,2,6,False,True,True,False,False,,True,True,True,,True,6889319424.0,26.2,3.49,16.49,17.1,13.34,11.66,7.48,,2.09,1.91,,61.720001220703125,75.37,109.74,24.5,30.62,,60.06,52.99,47.7,4.0,-22.72,-2.69,n/d,n/d,,,,Em Alta,63.689998626708984,-3.0931032320351215,-15.099640247785395,False,False,False,sem sinal (Em Alta; sem novo topo (-3.1%))
BRBI11,SMALL11,SMALL11,Financial Services,44.31,41.54,60.0,,34.59,36.31,,85.91,95,Não,3,5,False,,True,,False,True,,False,True,3,5,True,True,False,,False,,,True,True,,True,,9.29,1.83,11.05,11.45,19.7,1.85,0.0,,,,,14.119999885559082,11.54,16.81,15.81,16.24,,14.72,15.81,14.23,3.0,0.75,4.24,n/d,n/d,,,,Em Baixa,14.739999771118164,-4.206240808591611,-34.31312974181119,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.2%))
BBAS3,BOVA11,BOVA11,Financial Services,43.82,48.02,20.0,,39.57,53.98,,71.14,96,Não,2,6,False,,True,,False,False,,False,False,1,5,False,False,False,,False,,True,True,True,,True,115775954944.0,8.08,0.62,2.71,8.34,7.71,0.0,20.42,,,,3.21,20.280000686645508,12.08,15.1,22.4,42.98,27.24,16.53,15.1,13.59,3.0,-33.0,-18.51,n/d,n/d,,,,Em Alta,21.350000381469727,-5.011708082932409,-26.368295516391004,False,False,False,sem sinal (Em Alta; sem novo topo (-5.0%))
ASAI3,BOVA11+SMALL11,BOVA11,Consumer Defensive,43.72,42.62,50.0,,58.65,53.05,9.78,10.07,97,Não,5,7,False,,True,,False,True,False,True,False,3,6,True,True,True,False,True,,True,False,True,,True,11362856960.0,11.91,1.81,1.23,0.83,15.21,21.18,0.9,,1.1,4.6,0.87,8.489999771118164,0.5,0.93,9.45,8.67,10.36,9.49,9.45,8.5,3.0,0.13,11.82,n/d,n/d,,,,Lateral,8.829999923706055,-3.8505113876058594,-20.039182358548967,False,False,False,sem sinal (Lateral; sem novo topo (-3.9%))
VBBR3,BOVA11,BOVA11,Consumer Cyclical,43.64,39.58,66.66666666666667,,43.0,20.36,47.51,56.38,98,Não,3,7,False,,True,,False,True,False,True,True,4,6,False,True,False,False,True,,True,False,True,,True,41813925888.0,13.98,1.93,4.31,6.07,13.83,9.9,1.56,,1.77,1.1,6.66,35.04999923706055,15.19,18.24,21.51,32.01,20.47,21.48,20.47,18.43,5.0,-47.43,-38.7,n/d,n/d,,,,Em Alta,36.130001068115234,-2.98921062586901,-4.313409186411432,False,False,False,sem sinal (Em Alta; sem novo topo (-3.0%))
FRAS3,SMALL11,SMALL11,Consumer Cyclical,43.49,42.34,50.0,,51.72,18.2,57.14,30.87,99,Não,3,7,False,,True,,False,True,False,False,True,3,6,False,True,True,False,False,,True,False,True,,True,5588302336.0,22.3,2.35,3.05,3.07,10.53,13.92,4.68,,2.29,1.23,6.7,20.149999618530273,4.41,5.98,8.75,13.2,5.78,7.63,5.98,5.39,5.0,-73.28,-62.15,n/d,n/d,,,,Em Alta,21.170000076293945,-4.81814102072613,-19.796360603576847,False,False,False,sem sinal (Em Alta; sem novo topo (-4.8%))
VAMO3,BOVA11+SMALL11,BOVA11,Industrials,43.04,44.75,33.333333333333336,,56.07,45.27,26.91,28.19,100,Não,4,7,False,,True,,False,True,False,False,False,2,6,True,False,True,False,False,,True,True,True,,True,3799612928.0,12.36,1.46,4.0,2.92,11.81,15.28,5.09,,1.77,6.47,1.64,3.109999895095825,0.65,1.2,3.33,3.47,2.63,2.66,2.98,2.69,4.0,-13.65,-14.43,n/d,n/d,,,,Em Alta,3.4200000762939453,-9.064332581362077,-37.04453726574047,False,False,False,sem sinal (Em Alta; sem novo topo (-9.1%))
PNVL3,SMALL11,SMALL11,Healthcare,42.91,38.72,66.66666666666667,,38.32,36.91,50.15,22.15,101,Não,3,7,False,,True,,False,True,False,True,True,4,6,False,True,False,False,False,,True,True,True,,True,1813622912.0,13.3,1.39,2.7,2.49,10.45,9.66,2.32,,1.81,1.07,1.9,12.170000076293945,2.16,4.01,12.12,13.43,8.68,9.56,10.4,9.36,4.0,-23.09,-21.46,n/d,n/d,,,,Em Alta,12.4399995803833,-2.170414093221673,-25.31579652363617,False,False,False,sem sinal (Em Alta; sem novo topo (-2.2%))
CBAV3,SMALL11,SMALL11,Basic Materials,42.9,41.65,50.0,,39.06,36.53,59.94,29.53,102,Rompimento,3,7,False,,False,,False,True,True,True,False,3,6,False,True,False,False,False,,True,True,True,,True,7246439424.0,12.12,1.43,0.4,3.04,11.81,6.25,6.41,,2.06,0.89,1.63,11.130000114440918,2.42,4.49,12.17,12.68,9.64,9.74,10.9,9.81,4.0,-11.83,-12.45,n/d,n/d,,,Rompimento,Em Alta,11.119999885559082,0.08993011676936558,-0.1793677558169393,False,True,False,"Rompimento (vol x1.5, +0.1% do topo, MM50>MM200)"
RCSL4,SMALL11,SMALL11,Industrials,42.58,45.68,25.0,,38.67,97.1,18.66,2.68,103,Não,2,6,False,,False,,False,True,,,False,1,4,True,True,False,False,,,False,False,True,,True,96739776.0,-5.8,-7.07,0.0,0.0,121.91,-4.98,0.0,,1.22,,-0.39,0.7599999904632568,,,,,,,,,0.0,,,n/d,n/d,,,,Em Alta,0.7799999713897705,-2.5641002128344415,-72.58791776352112,False,False,False,sem sinal (Em Alta; sem novo topo (-2.6%))
MOVI3,SMALL11,SMALL11,Industrials,42.2,43.76,33.333333333333336,,51.62,57.97,3.38,53.69,104,Não,4,7,False,,False,,False,True,False,True,False,2,6,True,False,True,False,False,,True,True,True,,True,3116096000.0,8.51,1.01,8.44,5.82,11.92,14.39,2.45,,0.85,8.06,1.41,7.710000038146973,3.21,5.95,12.0,12.47,10.72,10.29,11.36,10.23,4.0,32.65,33.43,n/d,n/d,,,,Em Baixa,8.720000267028809,-11.58257107744306,-48.496994651842954,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.6%))
BRKM5,BOVA11+SMALL11,BOVA11,Basic Materials,40.46,40.54,40.0,,33.56,69.21,0.75,79.87,105,Não,4,7,False,,False,,False,True,,True,False,2,5,True,True,False,False,False,,True,True,True,,True,4821658624.0,-0.53,-0.31,0.0,9.81,58.03,-6.49,-13.68,,0.71,,-0.04,6.050000190734863,4.24,7.86,,,,6.05,6.05,5.44,2.0,-10.02,-0.02,n/d,n/d,,,,Em Baixa,6.190000057220459,-2.261710261574068,-56.09578876653298,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.3%))
DXCO3,SMALL11,SMALL11,Basic Materials,40.46,41.72,33.333333333333336,,15.6,85.55,49.46,34.23,106,Não,2,7,False,,True,,False,False,False,True,False,2,6,False,False,False,False,False,,True,True,True,,True,4648197632.0,-130.48,0.68,0.0,3.41,-0.52,4.35,0.1,,2.05,1.27,-8.26,5.119999885559082,1.25,2.31,,,,1.78,1.78,1.6,2.0,-68.75,-65.28,n/d,n/d,,,,Em Alta,5.190000057220459,-1.348750884192973,-17.684886523101884,False,False,False,sem sinal (Em Alta; sem novo topo (-1.3%))
TTEN3,SMALL11,SMALL11,Basic Materials,40.39,38.7,50.0,,42.74,45.1,35.26,11.41,107,Não,3,7,False,,True,,False,True,False,False,True,3,6,True,True,False,False,False,,True,False,True,,True,5800104960.0,8.15,1.22,1.57,0.95,14.93,6.69,4.16,,1.26,1.0,0.59,11.59000015258789,0.78,1.45,18.84,17.43,20.94,19.07,18.84,16.96,3.0,46.32,64.56,n/d,n/d,,,,Em Baixa,15.569999694824219,-25.561975724118735,-35.251394415730616,False,False,False,sem sinal (Em Baixa; sem novo topo (-25.6%))
POSI3,SMALL11,SMALL11,Technology,39.49,37.64,50.0,,21.96,45.57,50.28,63.09,108,Não,0,7,False,,True,,False,False,True,True,False,3,6,False,False,False,False,False,,False,False,True,,True,481878176.0,50.19,0.32,5.16,6.88,0.63,6.91,0.29,,1.69,0.83,13.94,3.4800000190734863,1.71,2.39,0.69,4.12,0.73,1.93,1.71,1.54,5.0,-55.75,-44.64,n/d,n/d,,,,Em Baixa,3.880000114440918,-10.309280504365892,-27.500002483526764,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.3%))
CASH3,SMALL11,SMALL11,Communication Services,39.18,40.22,33.333333333333336,,1.33,84.26,91.42,2.68,109,Rompimento,1,7,False,,False,,False,False,True,True,False,2,6,False,False,False,False,True,,False,False,True,,True,526850272.0,-5.23,1.23,0.0,0.0,-23.45,-16.62,-14.83,,2.68,0.0,-0.29,4.650000095367432,,,,,,,,,0.0,,,n/d,n/d,,,Rompimento,Lateral,4.599999904632568,1.0869606906841245,-24.999996154538927,False,True,False,"Rompimento (vol x1.8, +1.1% do topo, MM50>MM200)"
JSLG3,SMALL11,SMALL11,Industrials,39.17,40.2,33.333333333333336,,20.98,76.89,12.35,90.6,110,Não,1,7,False,,True,,False,False,False,True,False,2,6,False,False,False,False,False,,True,False,True,,True,1603773312.0,-16.86,1.38,34.14,13.85,-8.15,9.49,-0.98,,1.28,6.64,-7.33,5.619999885559082,5.56,6.81,,,,6.18,6.18,5.57,2.0,-0.97,10.03,n/d,n/d,,,,Lateral,5.760000228881836,-2.430561419438204,-36.28117823113952,False,False,False,sem sinal (Lateral; sem novo topo (-2.4%))
SMFT3,BOVA11+SMALL11,BOVA11,Consumer Cyclical,39.14,40.17,33.333333333333336,,51.46,36.85,26.59,24.83,111,Não,3,7,False,,False,,False,True,False,True,False,2,6,False,True,False,False,True,,True,False,True,,True,11279998976.0,16.5,1.86,5.49,2.63,11.3,10.6,9.0,,1.72,2.52,2.58,18.3799991607666,3.45,6.4,14.76,15.74,10.06,11.74,12.41,11.17,4.0,-39.24,-36.14,n/d,n/d,,,,Em Baixa,20.829999923706055,-11.761885606879785,-30.388774400295702,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
NATU3,BOVA11+SMALL11,BOVA11,Consumer Defensive,38.44,41.69,20.0,,24.37,75.18,58.33,2.68,112,Não,1,7,False,,False,,,False,True,False,False,1,5,False,False,False,False,False,,True,False,True,,True,11241238528.0,-4.83,0.9,0.0,0.0,-18.67,11.65,-10.7,,1.65,0.55,,8.180000305175781,,,,,,,,,0.0,,,n/d,n/d,,,,Lateral,8.710000038146973,-6.084956723880186,-26.63676605350396,False,False,False,sem sinal (Lateral; sem novo topo (-6.1%))
SOJA3,SMALL11,SMALL11,Basic Materials,37.75,38.53,33.333333333333336,,20.05,48.14,67.57,39.6,113,Não,2,7,False,,True,,False,False,False,True,False,2,6,False,False,False,False,True,,True,False,True,,True,765966144.0,31.25,0.58,5.22,3.84,1.84,5.12,0.95,,4.6,1.23,0.02,5.429999828338623,1.49,2.76,2.3,6.05,5.21,3.56,2.76,2.49,5.0,-54.18,-34.37,n/d,n/d,,,,Em Baixa,6.039999961853027,-10.099340022632397,-48.06696606757298,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.1%))
SLCE3,BOVA11+SMALL11,BOVA11,Consumer Defensive,37.43,41.1,16.666666666666668,,36.77,35.19,46.88,63.76,114,Não,1,7,False,,True,,False,False,False,False,False,1,6,False,False,False,False,False,,True,False,True,,True,6556272640.0,20.34,1.24,6.1,7.05,6.1,9.78,3.82,,2.2,1.77,,13.210000038146973,6.65,9.68,6.75,12.48,,8.89,8.22,7.4,4.0,-44.0,-32.69,n/d,n/d,,,,Em Alta,13.960000038146973,-5.372492821995389,-32.186856526843385,False,False,False,sem sinal (Em Alta; sem novo topo (-5.4%))
AUAU3,SMALL11,SMALL11,Consumer Cyclical,37.41,38.13,33.333333333333336,,18.02,81.77,42.54,10.74,115,Não,1,7,False,,,,,False,True,False,,1,3,False,False,False,False,False,,True,False,True,,True,3073033728.0,0.0,0.99,0.85,0.92,0.0,0.0,3.33,,1.19,0.74,,3.569999933242798,0.23,0.34,,,,0.29,0.29,0.26,2.0,-92.74,-91.93,n/d,n/d,,,,Em Alta,3.680000066757202,-2.989134008666905,-11.49219382322817,False,False,False,sem sinal (Em Alta; sem novo topo (-3.0%))
ENGI11,BOVA11,BOVA11,Utilities,37.03,37.68,33.333333333333336,,42.79,28.61,30.17,52.35,116,Não,3,7,False,,True,,False,False,False,False,True,2,6,False,False,True,False,False,,True,True,True,,True,15148756992.0,16.42,1.28,3.12,5.5,7.78,10.25,5.29,,1.75,2.23,21.73,49.459999084472656,19.43,20.69,22.91,51.17,18.84,26.61,20.69,18.62,5.0,-62.35,-46.2,n/d,n/d,,,,Em Alta,50.33000183105469,-1.7285966916957718,-16.523208296248683,False,False,False,sem sinal (Em Alta; sem novo topo (-1.7%))
TIMS3,BOVA11,BOVA11,Communication Services,36.89,31.63,66.66666666666667,,32.03,8.0,38.86,74.5,117,Não,3,7,False,,True,,False,False,True,True,True,4,6,False,False,False,True,True,,True,False,True,,True,45145833472.0,3310.72,1.81,7.76,8.95,0.05,0.76,15.78,,0.85,0.66,1324.29,18.899999618530273,12.08,15.07,0.05,1.16,0.07,5.68,1.16,1.04,5.0,-94.49,-69.92,n/d,n/d,,,,Em Baixa,22.670000076293945,-16.629909329845873,-33.332469509432435,False,False,False,sem sinal (Em Baixa; sem novo topo (-16.6%))
LWSA3,SMALL11,SMALL11,Technology,36.65,37.24,33.333333333333336,,10.94,73.13,57.07,26.17,118,Não,1,7,False,,False,,False,False,True,True,False,2,6,False,False,False,False,False,,True,False,True,,True,2142043008.0,-10.14,0.95,7.86,2.64,-9.34,5.67,-14.56,,1.14,0.03,-0.22,3.9000000953674316,0.74,1.36,,,,1.05,1.05,0.95,2.0,-75.77,-73.07,n/d,n/d,,,,Em Baixa,3.940000057220459,-1.0152274434545583,-18.813823259871143,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.0%))
ARML3,SMALL11,SMALL11,Industrials,36.36,36.89,33.333333333333336,,32.44,37.23,40.42,48.99,119,Não,2,7,False,,True,,False,False,False,True,False,2,6,False,False,False,False,False,,True,True,True,,True,1205760512.0,23.84,0.94,15.79,4.76,3.96,9.81,2.66,,2.16,2.35,9.54,3.4800000190734863,1.18,1.48,1.3,3.49,1.06,1.25,1.24,1.12,4.0,-67.89,-63.95,n/d,n/d,,,,Em Alta,3.559999942779541,-2.247188904267039,-44.76190613150502,False,False,False,sem sinal (Em Alta; sem novo topo (-2.2%))
IRBR3,SMALL11,SMALL11,Financial Services,36.1,42.47,0.0,,21.13,86.33,,28.86,120,Não,1,6,False,,False,,False,False,,False,False,0,5,False,False,False,,False,,True,False,True,,True,4280842752.0,-106.49,0.81,2.99,2.92,-0.76,0.0,6.77,,,,,52.7400016784668,11.02,16.04,,,,13.53,13.53,12.18,2.0,-76.91,-74.35,n/d,n/d,,,,Em Baixa,57.45000076293945,-8.19843171788266,-18.51549735548941,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.2%))
MRVE3,BOVA11+SMALL11,BOVA11,Real Estate,35.71,39.07,16.666666666666668,,14.73,80.86,47.71,26.85,121,Não,2,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,True,,True,False,True,,True,2572153344.0,-3.38,0.49,0.0,2.66,-14.6,6.58,-6.68,,2.08,1.43,-0.16,4.570000171661377,0.87,1.61,,,,1.24,1.24,1.12,2.0,-75.58,-72.87,n/d,n/d,,,,Em Baixa,4.840000152587891,-5.578511826743393,-56.60018720274094,False,False,False,sem sinal (Em Baixa; sem novo topo (-5.6%))
HAPV3,BOVA11+SMALL11,BOVA11,Financial Services,35.24,37.93,20.0,,12.25,96.91,,6.04,122,Não,1,6,False,,False,,False,False,,True,False,1,5,False,False,False,,False,,True,False,True,,True,5287728640.0,-13.05,0.12,0.0,0.13,-0.89,1.71,-1.35,,,,-3.73,11.130000114440918,0.1,0.14,,,,0.12,0.12,0.11,2.0,-99.0,-98.88,n/d,n/d,,,,Em Alta,11.90999984741211,-6.549116229759444,-73.90998557371982,False,False,False,sem sinal (Em Alta; sem novo topo (-6.5%))
RAPT4,SMALL11,SMALL11,Industrials,34.99,41.17,0.0,,18.08,82.37,39.71,44.97,123,Não,1,7,False,,False,,False,False,False,False,False,0,6,False,False,False,False,False,,True,False,True,,True,1757386368.0,-6.06,0.57,0.0,4.3,-9.35,8.29,-2.23,,2.07,2.19,,5.039999961853027,1.55,2.26,,,,1.9,1.9,1.71,2.0,-66.04,-62.26,n/d,n/d,,,,Em Alta,5.139999866485596,-1.9455234869673599,-29.70711425071393,False,False,False,sem sinal (Em Alta; sem novo topo (-1.9%))
HBOR3,SMALL11,SMALL11,Real Estate,34.91,35.19,33.333333333333336,,16.48,35.33,73.91,41.61,124,Não,1,7,False,,True,,False,False,True,False,False,2,6,False,False,False,False,False,,False,True,True,,True,256098672.0,45.97,0.18,6.9,3.93,0.39,2.33,0.48,,2.34,0.7,,1.9299999475479126,0.54,0.79,0.44,3.18,,0.59,0.54,0.49,3.0,-74.75,-69.49,n/d,n/d,,,,Lateral,2.0799999237060547,-7.21153757981291,-54.63555221786813,False,False,False,sem sinal (Lateral; sem novo topo (-7.2%))
QUAL3,SMALL11,SMALL11,Healthcare,34.68,37.86,16.666666666666668,,44.65,51.08,18.63,12.75,125,Não,3,7,False,,False,,False,False,False,True,False,1,6,True,False,True,False,False,,False,True,True,,True,435622080.0,28.71,0.34,0.58,1.25,1.17,23.06,1.09,,0.92,1.37,38.22,1.5399999618530273,0.14,0.15,0.41,2.34,0.11,0.13,0.14,0.12,3.0,-91.99,-91.55,n/d,n/d,,,,Em Baixa,1.6399999856948853,-6.097562482568364,-45.11310848627077,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.1%))
SAUD3,SMALL11,SMALL11,Healthcare,34.6,30.12,60.0,,34.04,28.84,10.45,55.03,126,Não,3,7,False,,True,,False,False,,True,True,3,5,False,False,False,False,True,,True,True,True,,True,41454772224.0,39.34,2.22,1.22,6.04,5.63,4.59,10.5,,1.06,,0.03,14.180000305175781,6.12,11.36,4.78,7.2,10.81,8.05,7.2,6.48,5.0,-54.32,-43.21,n/d,n/d,,,,Lateral,16.09000015258789,-11.8707260988118,-13.952885310262374,False,False,False,sem sinal (Lateral; sem novo topo (-11.9%))
RAIL3,BOVA11,BOVA11,Industrials,34.59,34.81,33.333333333333336,,49.38,27.7,21.63,13.42,127,Não,1,7,False,,False,,False,False,False,True,True,2,6,False,False,False,False,False,,True,False,True,,True,25441617920.0,24.5,1.83,0.79,1.31,7.49,12.14,7.34,,1.37,2.06,4.82,13.710000038146973,1.28,2.12,6.6,9.71,3.58,4.1,3.58,3.22,3.0,-76.5,-70.11,n/d,n/d,,,,Em Alta,14.4399995803833,-5.055398638847819,-20.882538333334654,False,False,False,sem sinal (Em Alta; sem novo topo (-5.1%))
SIMH3,SMALL11,SMALL11,Industrials,34.51,37.66,16.666666666666668,,28.36,83.35,11.58,17.45,128,Não,2,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,False,,True,True,True,,True,4168041216.0,-46.74,0.98,1.75,2.23,-2.1,11.4,-0.2,,1.3,8.66,-7.66,7.139999866485596,1.14,2.11,,,,1.63,1.63,1.46,2.0,-79.51,-77.24,n/d,n/d,,,,Em Baixa,7.880000114440918,-9.390865954420423,-51.126997199533704,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.4%))
MYPK3,SMALL11,SMALL11,Consumer Cyclical,34.23,37.32,16.666666666666668,,25.86,48.73,42.01,51.01,129,Não,1,7,False,,True,,False,False,False,False,False,1,6,False,False,False,False,False,,True,False,True,,True,1407835776.0,15.8,0.35,3.27,5.44,2.23,8.93,0.6,,1.75,1.25,50.39,9.399999618530273,3.65,3.75,4.36,18.96,3.42,3.8,3.7,3.33,4.0,-64.58,-59.62,n/d,n/d,,,,Em Alta,9.710000038146973,-3.192589272902402,-34.136630082301934,False,False,False,sem sinal (Em Alta; sem novo topo (-3.2%))
CSNA3,BOVA11+SMALL11,BOVA11,Basic Materials,33.27,39.14,0.0,,27.25,62.32,10.53,91.95,130,Não,3,7,False,,False,,False,False,False,False,False,0,6,False,False,True,False,False,,True,True,True,,True,6285685248.0,-3.4,17.57,0.0,15.41,-5.17,11.49,-4.49,,1.11,3.24,,4.739999771118164,5.22,7.6,,,,6.41,6.41,5.77,2.0,21.66,35.18,n/d,n/d,,,,Lateral,5.710000038146973,-16.987745368625184,-58.12720937364152,False,False,False,sem sinal (Lateral; sem novo topo (-17.0%))
DESK3,SMALL11,SMALL11,Communication Services,33.04,32.98,33.333333333333336,,41.25,26.65,34.76,8.05,131,Não,3,7,False,,True,,False,False,False,False,True,2,6,False,True,True,False,False,,True,False,True,,True,2167328768.0,35.2,1.53,0.78,0.44,4.34,11.26,4.95,,1.41,1.21,9.58,18.649999618530273,0.58,0.82,5.32,12.05,2.18,3.75,3.75,3.37,2.0,-81.91,-79.9,n/d,n/d,,,,Em Alta,18.649999618530273,0.0,-2.8139702996306415,False,False,False,sem sinal (Em Alta; sem novo topo (+0.0%))
LJQQ3,SMALL11,SMALL11,Consumer Cyclical,32.74,35.58,16.666666666666668,,7.81,87.79,28.76,43.62,132,Não,1,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,True,,False,False,True,,True,250369904.0,-1.19,0.81,0.0,4.08,-67.62,2.03,-6.84,,1.86,7.1,-0.32,1.2100000381469727,0.35,0.5,,,,0.42,0.42,0.38,2.0,-68.4,-64.88,n/d,n/d,,,,Lateral,1.309999942779541,-7.633580839735754,-57.83971824405623,False,False,False,sem sinal (Lateral; sem novo topo (-7.6%))
CSAN3,BOVA11+SMALL11,BOVA11,Energy,32.2,34.94,16.666666666666668,,16.08,61.02,50.5,23.49,133,Não,1,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,False,,True,False,True,,True,14949149696.0,-1.58,4.3,0.0,2.53,-2.72,8.5,-23.92,,1.87,1.1,-0.06,3.7899999618530273,0.68,1.27,,,,0.98,0.98,0.88,2.0,-76.79,-74.21,n/d,n/d,,,,Em Alta,4.099999904632568,-7.560974390006048,-52.801991433557816,False,False,False,sem sinal (Em Alta; sem novo topo (-7.6%))
BHIA3,SMALL11,SMALL11,Consumer Cyclical,31.3,33.88,16.666666666666668,,23.23,90.21,3.04,2.68,134,Não,3,7,False,,False,,False,False,False,True,False,1,6,False,False,False,False,True,,True,True,True,,True,800864128.0,-0.22,0.45,0.0,0.0,-2.05,10.46,-12.3,,0.72,6.41,-0.04,0.7900000214576721,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,1.0700000524520874,-26.1682259129565,-85.58394126445205,False,False,False,sem sinal (Em Baixa; sem novo topo (-26.2%))
