ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,quality,value,safety,dividend,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roic,mrg_liq,div_liq_ebitda,liq_corr,div_patrim,peg,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
BEEF3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,47.05,49.47,33.333333333333336,,,0.0,61.66,64.22,13.33,30.0,84,Não,3,5,False,,False,,False,True,False,False,True,2,6,True,True,,False,False,,True,,True,,True,3409531648.0,7.32,2.7,3.62,3.41,83.76,,1.25,,1.32,13.29,0.49,3.440000057220459,0.84,1.55,6.23,3.67,8.65,5.03,4.95,4.46,4.0,29.52,46.12,n/d,n/d,,,,Lateral,3.6700000762939453,-6.267030362183146,-52.97215903119552,False,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
CBAV3,SMALL11,SMALL11,Materiais,46.4,45.77,50.0,,,1.0,51.74,43.91,45.06,25.0,85,Não,4,5,False,,False,,False,True,True,True,False,3,6,True,True,,False,True,,True,,True,,True,7239928320.0,12.09,1.56,40.0,3.04,14.58,,6.41,,2.06,0.89,1.31,11.119999885559082,2.42,4.48,12.19,12.13,11.28,11.87,12.13,10.92,3.0,-1.8,6.71,n/d,n/d,,,,Em Alta,11.130000114440918,-0.08984931517530548,-0.5366763683264164,False,False,False,sem sinal (Em Alta; sem novo topo (-0.1%))
GGBR4,BOVA11,BOVA11,Materiais,46.08,45.39,50.0,,,1.0,26.14,57.47,66.28,60.0,86,Não,2,5,False,,True,,False,False,True,True,False,3,6,False,False,,False,True,,True,,True,,True,49177673728.0,21.78,0.93,3.67,6.78,4.18,,3.22,,2.87,0.28,0.3,25.049999237060547,12.13,22.5,15.24,26.34,34.5,22.14,22.5,20.25,5.0,-19.17,-11.61,n/d,n/d,,,,Em Alta,26.309999465942383,-4.789054558943928,-5.257190880940399,False,False,False,sem sinal (Em Alta; sem novo topo (-4.8%))
GGPS3,SMALL11,SMALL11,Bens Industriais,45.6,44.82,50.0,,,0.7,51.13,43.68,47.67,13.57,87,Não,3,5,False,,True,,False,True,False,False,True,3,6,True,True,,False,False,,True,,True,,True,8749836288.0,12.37,2.12,4.58,2.31,17.13,,3.74,,3.24,1.51,1.01,11.630000114440918,1.92,3.56,12.46,10.76,13.67,12.3,12.46,11.21,3.0,-3.62,5.73,n/d,n/d,,,,Em Baixa,12.539999961853027,-7.256777114675838,-40.81424763248527,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.3%))
FESA4,SMALL11,SMALL11,Materiais,45.43,47.56,33.333333333333336,,,1.0,34.49,45.12,70.24,67.14,88,Não,1,5,False,,True,,False,False,True,False,False,2,6,False,False,,False,False,,True,,True,,True,1924767872.0,12.62,0.59,20.22,8.28,4.87,,7.06,,3.27,0.12,,5.679999828338623,3.36,4.89,4.68,9.9,,5.71,4.79,4.31,4.0,-24.17,0.5,n/d,n/d,,,,Lateral,6.159999847412109,-7.792208294861247,-36.179774474230754,False,False,False,sem sinal (Lateral; sem novo topo (-7.8%))
COGN3,BOVA11+SMALL11,BOVA11,Consumo discricionário,45.29,47.4,33.333333333333336,,,0.8,37.14,68.32,48.36,39.29,89,Não,2,5,False,,False,,False,False,True,True,False,2,6,False,False,,False,True,,True,,True,,True,4442728960.0,6.53,0.33,8.54,4.01,4.66,,8.92,,1.65,0.49,1.9,2.2200000286102295,0.64,0.87,3.33,7.22,2.53,2.93,2.93,2.64,2.0,18.81,32.01,n/d,n/d,,,,Lateral,2.3299999237060547,-4.721025695179481,-53.03319718244857,False,False,False,sem sinal (Lateral; sem novo topo (-4.7%))
SAUD3,SMALL11,SMALL11,Cuidados de saúde,44.69,38.46,80.0,,,0.2,47.93,38.83,9.85,52.14,90,Não,3,5,False,,True,,False,True,,True,True,4,5,False,True,,False,True,,True,,True,,True,41484001280.0,13.64,6.03,4.11,6.04,10.54,,10.5,,1.06,,7.38,14.1899995803833,6.13,7.19,8.72,7.42,8.21,7.53,7.42,6.68,5.0,-52.95,-46.93,n/d,n/d,,,,Em Baixa,16.09000015258789,-11.808580200038076,-13.892207682471236,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.8%))
ECOR3,SMALL11,SMALL11,Bens Industriais,44.68,43.74,50.0,,,0.7,44.0,61.42,33.65,18.57,91,Não,2,5,False,,True,,False,True,False,False,True,3,6,False,True,,False,False,,True,,True,,True,4611969024.0,8.39,1.13,4.56,2.51,12.31,,4.59,,2.52,6.64,0.86,6.630000114440918,1.19,2.2,10.47,10.19,9.66,10.11,10.19,9.17,3.0,38.36,52.43,n/d,n/d,,,,Em Baixa,7.239999771118164,-8.425409888970703,-44.438166570869555,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.4%))
TTEN3,SMALL11,SMALL11,Bens de primeira necessidade,43.76,42.66,50.0,,,0.0,50.1,49.45,35.92,5.71,92,Não,3,5,False,,True,,False,True,False,False,True,3,6,True,True,,False,False,,True,,True,,True,5705020928.0,8.14,1.19,3.27,0.95,15.69,,4.16,,1.26,1.0,0.56,11.399999618530273,0.77,1.43,18.55,17.34,21.59,19.16,18.55,16.69,3.0,46.45,68.09,n/d,n/d,,,,Em Baixa,15.569999694824219,-26.782274618028012,-36.31284993588005,False,False,False,sem sinal (Em Baixa; sem novo topo (-26.8%))
VBBR3,BOVA11,BOVA11,Consumo discricionário,43.42,39.32,66.66666666666667,,,0.8,41.73,30.7,37.56,53.57,93,Não,3,5,False,,True,,False,True,False,True,True,4,6,False,True,,False,True,,True,,True,,True,40835682304.0,13.32,1.88,4.56,6.07,13.96,,1.56,,1.77,1.1,4.97,34.22999954223633,14.84,18.84,23.31,32.46,22.48,22.38,22.48,20.23,5.0,-40.9,-34.61,n/d,n/d,,,,Em Alta,36.130001068115234,-5.258791778878913,-6.5520105266062885,False,False,False,sem sinal (Em Alta; sem novo topo (-5.3%))
IRBR3,SMALL11,SMALL11,Insurance,43.05,50.65,0.0,,2.87,0.3,35.85,48.36,100.0,24.29,94,Não,1,4,False,,False,,False,False,,False,False,0,5,False,False,,,False,,True,,True,,True,4232141056.0,12.15,0.8,3.03,2.93,6.74,,6.77,,,,2.8,52.13999938964844,10.9,16.48,46.34,79.28,31.18,13.69,13.69,12.32,2.0,-76.37,-73.75,n/d,n/d,,,,Em Baixa,57.45000076293945,-9.24282211100762,-19.442509558452457,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.2%))
ENGI11,BOVA11,BOVA11,Serviços públicos,42.51,41.19,50.0,,,0.0,45.66,39.0,29.81,49.29,95,Não,1,5,False,,True,,False,True,False,False,True,3,6,False,False,,False,False,,True,,True,,True,14358547456.0,33.97,0.91,4.37,5.5,12.09,,5.29,,1.75,2.23,,46.880001068115234,18.41,26.81,14.35,39.95,,24.88,22.61,20.35,4.0,-56.59,-46.93,n/d,n/d,,,,Lateral,50.33000183105469,-6.854759859775584,-20.87763532807555,False,False,False,sem sinal (Lateral; sem novo topo (-6.9%))
PNVL3,SMALL11,SMALL11,Bens de primeira necessidade,41.44,36.99,66.66666666666667,,,0.0,34.61,41.24,46.62,17.86,96,Não,1,5,False,,True,,False,True,False,True,True,4,6,False,False,,False,False,,True,,True,,True,1809152128.0,13.8,1.39,3.1,2.49,10.79,,2.33,,1.75,1.07,1.95,12.140000343322754,2.16,4.0,11.66,13.14,8.43,9.31,10.04,9.04,4.0,-25.54,-23.33,n/d,n/d,,,,Em Alta,12.4399995803833,-2.411569511092404,-25.499888432353757,False,False,False,sem sinal (Em Alta; sem novo topo (-2.4%))
ANIM3,SMALL11,SMALL11,Consumo discricionário,41.32,45.67,16.666666666666668,,,0.8,32.55,77.54,29.24,57.86,97,Não,2,5,False,,False,,False,False,False,True,False,1,6,False,True,,False,False,,True,,True,,True,827513856.0,6.08,0.35,3.55,6.41,8.74,,3.27,,1.9,2.02,1.14,2.190000057220459,1.0,1.71,4.37,7.16,4.23,4.37,4.3,3.87,4.0,76.71,99.33,n/d,n/d,,,,Em Baixa,2.2699999809265137,-3.5242257435351254,-58.58926741766464,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
GOAU4,BOVA11+SMALL11,BOVA11,Materiais,40.9,39.29,50.0,,,1.0,21.8,37.88,66.84,66.43,98,Não,1,5,False,,True,,False,False,True,True,False,3,6,False,False,,False,False,,True,,True,,True,14564848640.0,29.76,0.76,4.0,8.27,4.17,,1.14,,2.88,0.28,14.88,11.010000228881836,6.5,7.74,3.14,10.96,3.8,6.43,6.5,5.85,5.0,-46.86,-41.61,n/d,n/d,,,,Em Alta,11.529999732971191,-4.509969784321544,-4.757786944380582,False,False,False,sem sinal (Em Alta; sem novo topo (-4.5%))
RADL3,BOVA11,BOVA11,Bens de primeira necessidade,40.86,36.31,66.66666666666667,,,0.0,53.18,17.5,35.4,9.29,99,Não,3,5,False,,True,,False,True,False,True,True,4,6,True,True,,False,False,,True,,True,,True,35355402240.0,25.92,4.82,2.17,1.44,19.99,,2.88,,1.41,1.18,2.07,20.219999313354492,2.08,3.86,10.33,8.58,10.89,8.42,9.46,8.51,4.0,-57.9,-58.37,n/d,n/d,,,,Em Alta,20.549999237060547,-1.6058391044167175,-25.462200981521,False,False,False,sem sinal (Em Alta; sem novo topo (-1.6%))
MOVI3,SMALL11,SMALL11,Bens Industriais,40.84,42.17,33.333333333333336,,,0.7,41.03,72.35,2.77,50.71,100,Não,2,5,False,,False,,False,True,False,True,False,2,6,False,True,,False,False,,True,,True,,True,3112041728.0,7.46,0.86,11.69,5.82,12.87,,2.45,,0.85,8.06,1.03,7.760000228881836,3.23,5.99,13.78,14.55,13.62,11.98,13.7,12.33,4.0,58.91,54.43,n/d,n/d,,,,Em Baixa,8.670000076293945,-10.495961238804231,-48.16299204768142,False,False,False,sem sinal (Em Baixa; sem novo topo (-10.5%))
USIM5,BOVA11+SMALL11,BOVA11,Materiais,40.7,42.0,33.333333333333336,,,1.0,6.38,77.38,71.03,55.71,101,Não,2,5,False,,False,,False,False,True,True,False,2,6,False,False,,False,True,,True,,True,,True,8801240064.0,,0.43,,6.2,-8.07,,-9.36,,4.44,0.27,,7.150000095367432,3.16,5.87,,,,4.52,4.52,4.06,2.0,-43.15,-36.83,n/d,n/d,,,,Em Baixa,8.6899995803833,-17.72151391689645,-41.29720922643077,False,False,False,sem sinal (Em Baixa; sem novo topo (-17.7%))
VAMO3,BOVA11+SMALL11,BOVA11,Bens Industriais,40.45,41.71,33.333333333333336,,,0.7,44.32,59.96,22.06,23.57,102,Não,1,5,False,,True,,False,True,False,False,False,2,6,False,False,,False,False,,True,,True,,True,3762960896.0,10.62,1.26,4.55,2.92,12.08,,5.09,,1.77,6.47,1.28,3.0799999237060547,0.64,1.19,3.84,3.99,3.26,3.7,3.84,3.46,3.0,12.28,20.1,n/d,n/d,,,,Em Alta,3.4200000762939453,-9.941524707693251,-37.65182412894449,False,False,False,sem sinal (Em Alta; sem novo topo (-9.9%))
RANI3,SMALL11,SMALL11,Materiais,40.04,44.17,16.666666666666668,,,1.0,41.9,43.31,36.73,71.43,103,Não,2,5,False,,True,,False,False,False,False,False,1,6,False,True,,False,False,,True,,True,,True,1898941952.0,8.98,1.29,4.33,8.89,9.21,,7.65,,2.1,1.38,4.83,8.260000228881836,5.24,6.16,7.72,11.49,9.89,8.1,7.72,6.95,5.0,-15.89,-1.92,n/d,n/d,,,,Em Alta,8.420000076293945,-1.9002357002653736,-15.229719147577224,False,False,False,sem sinal (Em Alta; sem novo topo (-1.9%))
SOJA3,SMALL11,SMALL11,Bens de primeira necessidade,39.05,40.06,33.333333333333336,,,0.0,23.84,49.59,66.82,35.71,104,Não,2,5,False,,True,,False,False,False,True,False,2,6,False,False,,False,True,,True,,True,,True,757502400.0,67.12,0.57,8.18,3.84,5.98,,0.95,,4.6,1.23,0.04,5.369999885559082,1.47,2.73,1.06,4.13,2.4,2.36,2.4,2.16,5.0,-59.78,-56.06,n/d,n/d,,,,Em Baixa,6.039999961853027,-11.0927165649914,-48.6408112172637,False,False,False,sem sinal (Em Baixa; sem novo topo (-11.1%))
VALE3,BOVA11,BOVA11,Materiais,38.34,39.22,33.333333333333336,,,1.0,29.13,40.88,35.87,87.14,105,Não,1,5,False,,True,,False,False,True,False,False,2,6,False,False,,False,False,,True,,True,,True,319054544896.0,29.29,1.67,8.36,12.73,4.11,,4.76,,1.19,0.55,,74.97000122070312,68.18,99.27,26.62,50.82,,61.22,59.5,53.55,4.0,-28.57,-18.34,n/d,n/d,,,,Em Baixa,76.66000366210938,-2.204542604583215,-18.172889136373716,False,False,False,sem sinal (Em Baixa; sem novo topo (-2.2%))
UNIP6,SMALL11,SMALL11,Materiais,38.29,39.16,33.333333333333336,,,1.0,40.94,15.93,36.61,94.29,106,Não,2,5,False,,True,,False,True,False,False,False,2,6,False,True,,False,False,,True,,True,,True,6712955904.0,19.21,3.58,16.92,17.1,10.77,,5.09,,2.39,1.85,,60.13999938964844,73.45,106.94,32.55,34.37,,61.83,53.91,48.52,4.0,-19.32,2.81,n/d,n/d,,,,Lateral,63.689998626708984,-5.573872371810385,-17.273047914872485,False,False,False,sem sinal (Lateral; sem novo topo (-5.6%))
FRAS3,SMALL11,SMALL11,Consumo discricionário,37.73,35.57,50.0,,,0.8,41.64,21.12,44.57,26.43,107,Pivô de alta,2,5,False,,True,,False,True,False,False,True,3,6,False,True,,False,False,,True,,True,,True,5663182848.0,22.69,2.35,2.46,3.07,11.21,,4.68,,2.29,1.23,6.65,20.420000076293945,4.47,6.11,8.79,13.26,5.83,7.69,6.11,5.5,5.0,-73.05,-62.33,n/d,n/d,,,Pivô de alta,Lateral,21.079999923706055,-3.13092907875151,-18.72166979656401,False,True,False,Pivô de alta
HAPV3,BOVA11+SMALL11,BOVA11,Cuidados de saúde,37.62,38.38,33.333333333333336,,,0.2,10.73,81.13,66.32,0.0,108,Não,1,5,False,,False,,False,False,True,True,False,2,6,False,False,,False,False,,True,,True,,True,5116697088.0,,0.11,,0.13,-0.88,,-1.35,,1.79,0.34,,10.770000457763672,0.1,0.14,,,,0.12,0.12,0.11,2.0,-98.99,-98.88,n/d,n/d,,,,Em Alta,11.90999984741211,-9.571783411031232,-74.75386662848989,False,False,False,sem sinal (Em Alta; sem novo topo (-9.6%))
POSI3,SMALL11,SMALL11,Tecnologia de informação,36.17,33.73,50.0,,,0.5,15.09,48.41,43.84,60.71,109,Não,0,5,False,,True,,False,False,True,True,False,3,6,False,False,,False,False,,False,,True,,True,488801696.0,50.43,0.32,12.84,6.88,0.79,,0.29,,1.69,0.83,14.01,3.5299999713897705,1.74,2.42,0.7,4.2,0.73,1.96,1.74,1.56,5.0,-55.75,-44.57,n/d,n/d,,,,Em Baixa,3.880000114440918,-9.020621977522293,-26.45833685166292,False,False,False,sem sinal (Em Baixa; sem novo topo (-9.0%))
MYPK3,SMALL11,SMALL11,Consumo discricionário,34.72,34.96,33.333333333333336,,,0.8,21.49,55.34,33.34,47.86,110,Não,1,5,False,,True,,False,False,False,True,False,2,6,False,False,,False,False,,True,,True,,True,1401844992.0,15.34,0.34,9.52,5.44,4.9,,0.6,,1.73,1.21,18.88,9.359999656677246,3.64,3.89,4.66,19.38,3.81,4.0,3.85,3.47,4.0,-62.97,-57.26,n/d,n/d,,,,Em Alta,9.710000038146973,-3.6045353253831625,-34.41689948561406,False,False,False,sem sinal (Em Alta; sem novo topo (-3.6%))
LWSA3,SMALL11,SMALL11,Tecnologia de informação,34.26,34.42,33.333333333333336,,,0.5,4.04,81.67,50.21,21.43,111,Não,1,5,False,,False,,False,False,True,True,False,2,6,False,False,,False,False,,True,,True,,True,2131058176.0,,0.91,6.57,2.64,-8.61,,-14.56,,1.14,0.03,,3.880000114440918,0.73,1.36,,,,1.04,1.04,0.94,2.0,-75.77,-73.08,n/d,n/d,,,,Em Baixa,3.940000057220459,-1.5228411651818319,-19.23016222053626,False,False,False,sem sinal (Em Baixa; sem novo topo (-1.5%))
SLCE3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,34.26,37.37,16.666666666666668,,,0.0,29.5,34.51,46.61,61.43,112,Não,1,5,False,,True,,False,False,False,False,False,1,6,False,False,,False,False,,True,,True,,True,6561235968.0,20.34,1.24,9.76,7.05,5.25,,3.82,,2.2,1.77,,13.220000267028809,6.66,9.69,6.76,12.51,,8.9,8.23,7.4,4.0,-44.0,-32.65,n/d,n/d,,,,Em Alta,13.960000038146973,-5.300857944814097,-32.135520648420226,False,False,False,sem sinal (Em Alta; sem novo topo (-5.3%))
ENEV3,BOVA11,BOVA11,Serviços públicos,34.0,31.18,50.0,,,0.0,38.55,12.75,37.65,,113,Não,2,5,False,,True,,False,False,False,True,True,3,6,False,False,,False,True,,True,,True,,True,49977982976.0,43.63,2.46,,,8.72,,6.94,,1.48,1.17,5.0,26.18000030517578,,,7.95,11.98,5.24,8.39,7.95,7.16,3.0,-72.67,-67.95,n/d,n/d,,,,Lateral,27.15999984741211,-3.60824575751868,-6.899005960735616,False,False,False,sem sinal (Lateral; sem novo topo (-3.6%))
CASH3,SMALL11,SMALL11,Comunicação,33.93,36.39,20.0,,,0.4,2.69,66.95,74.0,,114,Não,1,5,False,,False,,False,False,,True,False,1,5,False,False,,False,True,,False,,True,,True,574436736.0,,1.27,,,-20.84,,-20.31,,2.68,,,5.070000171661377,,,,,,,,,0.0,,,n/d,n/d,,,,Em Alta,4.650000095367432,9.032259520002395,-18.225801167205113,False,False,False,sem sinal (Em Alta; sem novo topo (+9.0%))
ARML3,SMALL11,SMALL11,Bens Industriais,33.45,33.47,33.333333333333336,,,0.7,27.17,40.2,33.12,45.71,115,Rompimento,1,5,False,,True,,False,False,False,True,False,2,6,False,False,,False,False,,True,,True,,True,1230014336.0,25.36,0.96,17.4,4.76,5.58,,2.66,,2.16,2.35,10.14,3.549999952316284,1.21,1.5,1.25,3.41,1.02,1.24,1.23,1.1,4.0,-68.89,-64.97,n/d,n/d,,,Rompimento,Em Alta,3.5399999618530273,0.2824856093507577,-43.65079611367132,False,True,False,"Rompimento (vol x1.7, +0.3% do topo, MM50>MM200)"
RCSL4,SMALL11,SMALL11,Bens Industriais,32.87,38.67,0.0,,,0.7,14.67,99.63,16.5,,116,Não,0,2,False,,False,,False,,,,False,0,3,,,,False,,,False,,True,,True,64917480.0,,-4.72,,,,,0.0,,1.22,,,0.5099999904632568,,,,,,,,,0.0,,,n/d,n/d,,,,Em Alta,0.7799999713897705,-34.61538343975056,-81.60505019130242,False,False,False,sem sinal (Em Alta; sem novo topo (-34.6%))
RENT3,BOVA11,BOVA11,Bens Industriais,32.57,29.49,50.0,,,0.7,36.21,25.82,18.0,31.43,117,Não,1,5,False,,True,,False,False,False,True,True,3,6,False,False,,False,False,,True,,True,,True,41776537600.0,18.27,1.57,5.61,3.46,8.53,,5.13,,1.23,1.66,5.81,37.81999969482422,9.34,12.42,19.67,33.45,13.66,17.71,13.66,12.3,5.0,-67.49,-53.18,n/d,n/d,,,,Em Baixa,39.20000076293945,-3.520410819532227,-28.21841397401753,False,False,False,sem sinal (Em Baixa; sem novo topo (-3.5%))
HBOR3,SMALL11,SMALL11,Imobiliário,32.38,32.21,33.333333333333336,,,0.8,17.78,35.06,58.3,37.86,118,Não,0,5,False,,True,,False,False,True,False,False,2,6,False,False,,False,False,,False,,True,,True,254771744.0,48.0,0.18,105.0,3.93,2.87,,0.48,,2.34,0.7,,1.9199999570846558,0.54,0.78,0.42,3.13,,0.58,0.54,0.48,3.0,-74.75,-69.81,n/d,n/d,,,,Lateral,2.0799999237060547,-7.69230636971937,-54.87060095233498,False,False,False,sem sinal (Lateral; sem novo topo (-7.7%))
SMFT3,BOVA11+SMALL11,BOVA11,Consumo discricionário,31.14,33.69,16.666666666666668,,,0.8,49.32,27.86,12.28,20.71,119,Não,2,5,False,,False,,False,True,False,False,False,1,6,False,True,,False,False,,True,,True,,True,11138845696.0,16.5,1.89,6.09,2.63,11.69,,8.53,,1.2,2.24,2.49,18.149999618530273,3.41,6.32,14.57,15.43,10.18,11.62,12.38,11.14,4.0,-38.63,-35.96,n/d,n/d,,,,Em Baixa,20.829999923706055,-12.866060081573716,-31.259859860224203,False,False,False,sem sinal (Em Baixa; sem novo topo (-12.9%))
JSLG3,SMALL11,SMALL11,Bens Industriais,31.09,30.69,33.333333333333336,,,0.7,10.39,59.23,11.05,90.0,120,Não,1,5,False,,True,,False,False,False,True,False,2,6,False,False,,False,False,,True,,True,,True,1540992256.0,,1.32,35.4,13.85,-6.43,,-0.98,,1.28,6.64,,5.400000095367432,5.34,6.54,,,,5.94,5.94,5.35,2.0,-0.96,10.05,n/d,n/d,,,,Lateral,5.760000228881836,-6.250002069605642,-38.775507004424526,False,False,False,sem sinal (Lateral; sem novo topo (-6.3%))
ASAI3,BOVA11+SMALL11,BOVA11,Bens de primeira necessidade,31.04,27.7,50.0,,,0.0,36.35,35.56,10.1,4.29,121,Não,2,5,False,,True,,False,True,False,True,False,3,6,False,False,,False,True,,True,,True,,True,11035851776.0,22.27,1.88,140.0,0.83,12.42,,0.9,,1.1,4.6,2.2,8.239999771118164,0.49,0.91,4.9,6.04,4.05,5.0,4.9,4.41,3.0,-46.45,-39.33,n/d,n/d,,,,Em Baixa,8.829999923706055,-6.681768490211503,-22.393741245389787,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.7%))
MRVE3,BOVA11+SMALL11,BOVA11,Consumo discricionário,30.91,33.42,16.666666666666668,,,0.8,7.37,80.94,38.27,22.14,122,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,2510241536.0,,0.48,,2.66,-11.79,,-6.68,,2.08,1.43,,4.460000038146973,0.85,1.57,,,,1.21,1.21,1.09,2.0,-75.57,-72.86,n/d,n/d,,,,Em Baixa,4.840000152587891,-7.85124178638169,-57.644822875142474,False,False,False,sem sinal (Em Baixa; sem novo topo (-7.9%))
AUAU3,SMALL11,SMALL11,Consumo discricionário,30.5,30.0,33.333333333333336,,,0.8,29.85,37.09,33.97,5.0,123,Não,1,5,False,,,,,False,True,False,,1,3,False,False,,False,False,,True,,True,,True,3029994240.0,,0.98,86.0,0.92,6.51,,3.33,,1.19,0.74,,3.5199999809265137,0.23,0.43,,,,0.33,0.33,0.3,2.0,-91.56,-90.62,n/d,n/d,,,,Em Alta,3.680000066757202,-4.347828340440218,-12.731797792754785,False,False,False,sem sinal (Em Alta; sem novo topo (-4.3%))
PRNR3,SMALL11,SMALL11,Bens Industriais,29.96,29.37,33.333333333333336,,,0.7,37.64,24.39,26.67,10.0,124,Não,2,5,False,,False,,False,True,False,True,False,2,6,False,False,,False,True,,True,,True,,True,1048563648.0,26.67,1.93,65.0,1.68,11.63,,2.67,,1.46,1.36,4.16,18.399999618530273,2.21,4.11,9.14,12.17,5.58,7.75,7.36,6.63,4.0,-63.99,-57.88,n/d,n/d,,,,Em Alta,19.700000762939453,-6.598990325192277,-16.704393429464627,False,False,False,sem sinal (Em Alta; sem novo topo (-6.6%))
RAIL3,BOVA11,BOVA11,Bens Industriais,29.87,29.26,33.333333333333336,,,0.7,38.19,30.44,18.37,7.86,125,Não,1,5,False,,False,,False,False,False,True,True,2,6,False,False,,False,False,,True,,True,,True,25218934784.0,24.27,1.82,80.0,1.31,7.33,,7.34,,1.37,2.06,4.85,13.59000015258789,1.27,2.08,6.54,9.71,3.54,4.05,3.54,3.18,3.0,-76.59,-70.2,n/d,n/d,,,,Em Alta,14.279999732971191,-4.831929924971612,-21.57503186501287,False,False,False,sem sinal (Em Alta; sem novo topo (-4.8%))
RAPT4,SMALL11,SMALL11,Bens Industriais,29.57,34.79,0.0,,,0.7,10.06,78.15,32.55,42.14,126,Não,1,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,True,,True,,True,1739951872.0,,0.56,88.0,4.3,-2.52,,-2.23,,2.07,2.19,,4.989999771118164,1.53,2.23,,,,1.88,1.88,1.69,2.0,-66.03,-62.26,n/d,n/d,,,,Em Alta,5.139999866485596,-2.9182898689449233,-30.404466973208,False,False,False,sem sinal (Em Alta; sem novo topo (-2.9%))
DESK3,SMALL11,SMALL11,Comunicação,29.2,28.47,33.333333333333336,,,0.4,31.83,30.8,31.17,2.14,127,Não,1,5,False,,True,,False,False,False,False,True,2,6,False,False,,False,False,,True,,True,,True,2160784384.0,36.57,1.53,78.0,0.44,4.99,,4.95,,1.41,1.21,8.72,18.649999618530273,0.58,0.86,5.42,11.85,2.36,3.89,3.89,3.5,2.0,-81.23,-79.14,n/d,n/d,,,,Em Alta,18.649999618530273,0.0,-2.8139702996306415,False,False,False,sem sinal (Em Alta; sem novo topo (+0.0%))
GFSA3,SMALL11,SMALL11,Consumo discricionário,28.93,34.04,0.0,,,0.8,0.68,97.88,29.3,,128,Não,0,5,False,,False,,False,False,False,False,False,0,6,False,False,,False,False,,False,,True,,True,36194484.0,,0.0,,,-34.65,,-124.06,,1.31,1.06,,0.23000000417232513,,,,,,,,,0.0,,,n/d,n/d,,,,Em Baixa,0.4399999976158142,-47.727271495771795,-98.71937630347001,False,False,False,sem sinal (Em Baixa; sem novo topo (-47.7%))
CAML3,SMALL11,SMALL11,Bens de primeira necessidade,28.72,30.85,16.666666666666668,,,0.0,19.78,41.41,36.56,42.86,129,Não,1,5,False,,True,,False,False,False,False,False,1,6,False,False,,False,False,,True,,True,,True,1565517056.0,15.3,0.52,8.94,4.34,3.41,,0.99,,1.87,1.99,13.34,4.590000152587891,1.42,1.57,2.36,7.69,1.65,1.75,1.61,1.45,4.0,-68.51,-61.9,n/d,n/d,,,,Em Baixa,4.809999942779541,-4.573800266295214,-37.16495810124728,False,False,False,sem sinal (Em Baixa; sem novo topo (-4.6%))
ORVR3,SMALL11,SMALL11,Bens Industriais,28.64,30.75,16.666666666666668,,,0.7,39.54,6.26,41.58,,130,Não,1,5,False,,False,,False,False,False,True,False,1,6,False,False,,False,False,,True,,True,,True,9317439488.0,66.52,4.47,,,8.2,,7.47,,2.27,1.48,8.12,67.8499984741211,,,13.51,18.67,8.36,13.51,13.51,12.16,3.0,-82.07,-80.08,n/d,n/d,,,,Em Baixa,74.1500015258789,-8.496295242231467,-20.08245317470424,False,False,False,sem sinal (Em Baixa; sem novo topo (-8.5%))
EQTL3,BOVA11,BOVA11,Serviços públicos,27.9,26.94,33.333333333333336,,,0.0,29.52,23.58,25.21,27.14,131,Não,1,5,False,,True,,False,False,False,False,True,2,6,False,False,,False,False,,True,,True,,True,46783270912.0,39.66,1.82,6.36,3.15,6.94,,2.89,,1.56,2.06,,37.279998779296875,8.4,12.23,9.78,20.79,,12.8,11.0,9.9,4.0,-73.44,-65.68,n/d,n/d,,,,Em Baixa,39.849998474121094,-6.449183922787849,-19.516409704418614,False,False,False,sem sinal (Em Baixa; sem novo topo (-6.4%))
